series,time,juv,adult
1,55,12.203100787617124,26.358058652519258
1,57,11.033067150620475,23.702398472001335
1,60,9.278014096881686,19.718906664253762
1,61,8.692994066265111,18.391074676186093
1,63,7.522941683565537,15.735403475712424
1,64,6.937900850480163,14.407559421276389
1,65,6.352837658446408,13.079702902692445
1,67,5.182542296176057,10.42390882241489
1,68,4.597193099096628,9.095950460707094
1,69,4.01153329457346,7.768017453465238
1,70,3.425262694751711,6.440569010514989
1,71,2.837743119356726,5.115777039564676
1,72,2.247294435771744,3.802562331512805
1,73,1.6461298175504724,2.53248012360678
1,74,0.9604546675774582,1.3974948859920362
1,75,-0.6294938390936854,0.3462769843930289
1,76,-1.139980595582085,-0.7108874037722611
