series,time,juv,adult
1,68,1.6715320903647646,0.8326865275022578
1,69,1.5806793827603984,1.4320782615396335
1,70,1.2180611516516904,1.368829500037748
1,71,0.38865959889885243,0.896500857582465
1,72,-0.5771054683705142,-0.13563793758923218
1,73,-0.423553431065306,-0.5254526052986397
1,74,0.971912454062118,0.53634391621036
1,75,0.6339543313915545,0.8290409821606072
1,76,-0.23181952251516094,0.1822933565043243
2,68,-1.218791144381343,-0.976867554709669
2,69,-1.758837647616532,-1.9059928245155076
2,70,-2.350613440501335,-2.7623172731526076
2,71,-2.958961151003596,-3.557122507259908
2,72,-3.567238153317179,-4.309514695958974
2,73,-4.1718874200658895,-5.036710490393512
2,74,-4.773486423295227,-5.750062491290559
2,75,-5.373160197545469,-6.45609941528847
2,76,-5.9717423150777,-7.158347493193244
3,68,-1.3865076796903881,-0.9161444066989378
3,69,-2.044929439413199,-2.0137400161870294
3,70,-2.7096956190222112,-2.993921714548848
3,71,-3.3546952312187375,-3.8629558431736957
3,72,-3.9803170180733476,-4.655740370290111
3,73,-4.59317287253789,-5.404006930055447
3,74,-5.198710805749596,-6.128146433105083
3,75,-5.80030300521999,-6.8396605377235264
3,76,-6.399830387956705,-7.544679775224893
4,68,1.3056820731092198,0.7798599030386622
4,69,0.9384997390499419,0.9519351339553361
4,70,-0.18285175959608949,0.40548305844500204
4,71,-0.3337521363435422,-0.21102270066018125
4,72,0.7939579668030635,0.43261624909392843
4,73,0.38964729840678725,0.600573386706432
4,74,-0.12632643257542406,0.11244481841091701
4,75,0.5108906785229888,0.431278131976177
4,76,0.09558382198191137,0.36247756876645965
5,68,0.7640478241330497,0.8587282771447414
5,69,-0.11391886774959373,0.39641462273958766
5,70,0.4013234650236268,0.44827110707792395
5,71,0.2058887288105125,0.5570044163185109
5,72,0.24753726576419807,0.44269239343909406
5,73,0.2520354809649752,0.5305536099020655
5,74,0.23354743149709176,0.4709951072994458
5,75,0.2530061226817878,0.5106140735219892
5,76,0.23652667285233006,0.4851993571910408
6,68,0.22635885065591727,0.39492401776394903
6,69,0.2727073984201093,0.5915507339174323
6,70,0.21257844428789527,0.4622762180252288
6,71,0.2613112091768391,0.5458837640458265
6,72,0.22681406958845027,0.4946636379031464
6,73,0.25038974253414314,0.526308215726155
6,74,0.23474261914022404,0.5070757880712775
6,75,0.24501099891068193,0.5187899440665716
6,76,0.23836038315997893,0.511706829884659
