series,time,juv,adult
1,71,-1.3734738794080206,-1.6348053690615807
1,72,-1.815358024187441,-2.327720617292316
1,73,-2.33126920881153,-3.005702413742201
1,74,-2.8900818704271645,-3.685363148826861
1,75,-3.4658102693039314,-4.36539038934907
1,76,-4.046981576182666,-5.044394679126102
2,71,0.6280002109269883,0.6206810117181488
2,72,0.02456869169029552,0.4263186872556664
2,73,0.3444211318105343,0.45382215272480436
2,74,0.17757186831778113,0.4734070175945636
2,75,0.25868630109707064,0.44751782517477945
2,76,0.2177663323767117,0.46981115431759074
3,71,0.3763593457481342,0.7002727462141632
3,72,0.052914561852018836,0.3127861515942558
3,73,0.35804310667592315,0.5842879052294788
3,74,0.14426784850901844,0.4244370505625569
3,75,0.28175116447583504,0.5207558915910127
3,76,0.19638812630933802,0.46419984107392703
4,71,0.3067101005332553,0.44319525702180074
4,72,0.14900969838441003,0.27281861284000064
4,73,0.30138567817157547,0.3908802198375037
4,74,0.1820231419782876,0.3193993555158392
4,75,0.26576404220104544,0.3594589436593636
4,76,0.21149817289861725,0.33960988839001066
5,71,0.21632342658703174,0.4425472635803514
5,72,0.23847664366724203,0.5154177249813731
5,73,0.2211662425592435,0.4708486048093491
5,74,0.23360643553329963,0.49848640261227223
5,75,0.22508852693461118,0.4816790809683103
5,76,0.23082182181783062,0.4919611257640665
6,71,0.70704393462417,0.7051710505354464
6,72,-0.0025452985019658453,0.490600741033077
6,73,0.333958130875472,0.47060606729938126
6,74,0.1771778814683588,0.5356485307047496
6,75,0.2533093252923607,0.48728365588441075
6,76,0.21123473991860378,0.5194626774363212
