series,time,juv,adult
1,64,0.6717938803609339,0.46305170343146956
1,65,0.06800923524511461,0.4688503917910967
1,67,0.1614296985539308,0.42391086451823906
1,68,0.24648278817141317,0.3754076442100662
1,69,0.18358692458086395,0.3958711755616285
1,70,0.2255184690886965,0.3887928848209695
1,71,0.19781426435450758,0.38986555805582773
1,72,0.21517905884416355,0.390872123995541
1,73,0.20454391404725333,0.38937205951382414
1,74,0.21086640611522336,0.39071668283600286
1,75,0.20719090036366525,0.38968979710180546
1,76,0.20927898061382835,0.3904069013722369
2,63,0.20452527729732425,0.4894705437177688
2,65,0.19892935237316559,0.44520871654620264
2,67,0.21160846216148357,0.4383344997486306
2,68,0.22685066174841528,0.44188640604218726
2,69,0.2184990281510429,0.4388752855568072
2,70,0.22271753129029304,0.44094007152679393
2,71,0.2207671504314679,0.4396823891058334
2,72,0.22156864997779568,0.4403831016081998
2,73,0.22130034133865298,0.4400228520649709
2,74,0.22134848965884812,0.44019290839992825
2,75,0.22137480586177744,0.4401209316734002
2,76,0.22133449534298175,0.4401464654064432
3,63,0.24355566911655613,0.43208970350027065
3,65,0.2437068094000121,0.46597577214082875
3,67,0.23148171091693476,0.46850468997030204
3,68,0.22217681531273972,0.4646081917753369
3,69,0.22643492294249726,0.46714661354966136
3,70,0.22478399185379466,0.46572777999592047
3,71,0.22525338512359655,0.46642584508161206
3,72,0.22523590837486596,0.46612725779890196
3,73,0.22512931267265401,0.46623107393737356
3,74,0.22523648181264755,0.4662096906595333
3,75,0.22516138094773308,0.46620297079939
3,76,0.22520546662277624,0.4662150585345143
4,64,0.407977002691645,0.30114393637432274
4,65,0.09386676402377588,0.36352924913974305
4,67,0.15279442072038213,0.3409129070965775
4,68,0.196460555535346,0.3053690298586845
4,69,0.16980622657410704,0.3277651251568139
4,70,0.1851434036041848,0.3135981427744536
4,71,0.1758566900599049,0.32243196134025626
4,72,0.18132346550050377,0.3169043430357668
4,73,0.17804552824181696,0.320348963765131
4,74,0.17998635501963084,0.31819950085034304
4,75,0.17882990027224935,0.31953882744270434
4,76,0.17951484320502661,0.3187040223458975
5,64,0.44044491362392896,0.4982943634485984
5,65,0.10471652967252072,0.4418103576363167
5,67,0.1935534987255844,0.45193972314650704
5,68,0.23850113735357098,0.4790482672681156
5,69,0.22135236455672735,0.46400385375387104
5,70,0.22603064607697823,0.4713332048314065
5,71,0.226050917174643,0.46826484117046974
5,72,0.22481139915087978,0.46928888029007265
5,73,0.22599099672720233,0.4691118186074088
5,74,0.2251865053846668,0.469013858603261
5,75,0.22564760832068947,0.4691537402676587
5,76,0.2254167704026864,0.4690455683992667
6,64,0.6595462361762431,0.5374177219324419
6,65,0.03713184153369839,0.5170315267607724
6,67,0.1473548025468609,0.4739385627114107
6,68,0.27026219126126644,0.5057020195688415
6,69,0.20719270869918288,0.4777883175964367
6,70,0.23401279433632446,0.49552241566502325
6,71,0.2252380444713038,0.4862493815956161
6,72,0.22658830259273116,0.49031422720502205
6,73,0.2275425394137032,0.48891559790663996
6,74,0.2263368740901436,0.4891829730015835
6,75,0.22719954355131922,0.4892868882721549
6,76,0.226712058953436,0.48912566761860243
