series,time,juv,adult
1,73,0.7156515388786323,0.7776564548058161
1,74,-0.2261210567026429,0.21995379918752264
1,75,0.42694170359566613,0.3044790540777351
1,76,0.16992518174065954,0.45943256723450004
2,73,1.6231889128572,1.459180592247101
2,74,1.5100114499154351,1.5349828145789381
2,75,1.2791888084645457,1.4036803945140575
2,76,0.8318456027327626,1.110106876980181
3,73,1.8057173452338218,1.624964874041579
3,74,1.7644256224846784,1.7988523307661024
3,75,1.637215701375783,1.7541805093670995
3,76,1.4420690052663276,1.6064917357550133
4,73,1.0122032643679815,0.3283116549552851
4,74,0.9183937854664507,0.8496400600651187
4,75,-0.1324331075752959,0.37047385810429634
4,76,-0.14847339953419164,-0.1260113035571385
5,73,1.277522946011814,1.2090753190970003
5,74,0.9859311586127821,1.1924564562406963
5,75,-0.031220347117359708,0.6065908924745654
5,76,-0.36375856149475,-0.12881531234658852
6,73,0.9031601276792149,0.7202823553127509
6,74,0.343430038234013,0.7649448147963047
6,75,-0.15045187747975347,0.13174506556707105
6,76,0.4935508145361737,0.627656102065231
