series,time,juv,adult
1,21,0.2839244615081996,0.061268281560256106
1,22,-0.20331817452382775,0.19670862461810545
1,23,0.3388875436658626,0.11036372038744814
1,24,-0.20454864135836653,0.15708594320714847
1,25,0.32128199430793664,0.16520858710667888
1,27,0.20856026401234395,0.19894634142615275
1,28,-0.011140747167165909,0.07279613360939242
1,29,0.039979317324748846,0.20016349909169665
2,21,-2.421554112983523,-3.215070582690645
2,22,-2.980827935006924,-3.896234242286557
2,23,-3.5433828125217657,-4.605520083790905
2,24,-4.106826241086022,-5.32660373386191
2,25,-4.670513570252667,-6.052629986331608
2,27,-5.798033280491743,-7.5096435632765965
2,28,-6.36180376280256,-8.238921520172338
2,29,-6.925574263576501,-8.968340400901306
3,21,-2.4003196294096787,-3.089841680407004
3,22,-2.957959286297224,-3.784699547350304
3,23,-3.519882985373807,-4.498548754031146
3,24,-4.083099980487817,-5.22119919741133
3,25,-4.646707678299717,-5.947771813465075
3,27,-5.774189816835566,-7.405045306815342
3,28,-6.337956902803766,-8.134347300785082
3,29,-6.901726216710162,-8.863774720843635
4,22,0.7901313110192517,0.198807085450666
4,23,0.05632154282959662,0.30618802247642585
4,24,-0.01445624753469033,0.0073392866245767085
4,25,0.49491979595088587,0.2987991000084328
4,26,-0.22020920636443528,0.10627163520261067
4,27,0.5796633584517057,0.24062470612331371
4,28,-0.2335881983116687,0.1538494264212754
4,29,0.5777267965755748,0.1879718716559396
5,22,-1.620100819207393,0.3504840517565892
5,23,-1.0722923596355927,-0.5233618752752064
5,24,-1.5000369285202724,-1.5520821796136748
5,25,-2.0071058171707237,-2.421251811858577
5,26,-2.544939655309625,-3.193197662860537
5,27,-3.098949470721338,-3.931088925636243
5,28,-3.659349566159458,-4.660604490401644
5,29,-4.221994148989039,-5.388961775166848
6,22,-0.7424700697885461,-0.6845867353373427
6,23,-1.0726887706948607,-1.350172717884904
6,24,-1.5278031223128306,-1.9502505508081842
6,25,-2.0510877941289647,-2.587860388440973
6,26,-2.6019808434206024,-3.2683722696565454
6,27,-3.1618004775549213,-3.974478693515396
6,28,-3.724366250650067,-4.69338968578796
6,29,-4.28777313564229,-5.4182544795715115
