series,time,juv,adult
1,23,-1.6736754619489476,-2.639996813135383
1,24,-2.279552942633473,-3.312693629979155
1,25,-2.9669518852856656,-4.130053745536114
1,27,-4.403502001906807,-5.971938019417669
1,28,-5.129538549909181,-6.940187574254827
1,29,-5.857063594279876,-7.9234914213818035
2,23,1.896625071629137,0.7074307420649855
2,24,2.0035754010679545,1.8939000080518495
2,25,1.9968431062088596,2.08666737120848
2,27,1.8908691970373823,2.003057745872724
2,28,1.8085945623533928,1.9039979661407902
2,29,1.697780487245821,1.7711357442090079
3,23,-1.6137912876023512,-2.1925681037235103
3,24,-2.264918972591308,-2.9798458668673566
3,25,-2.9662262879276096,-3.85337612343118
3,27,-4.40900427537358,-5.7391700923712055
3,28,-5.135829060349016,-6.716481176226404
3,29,-5.8637658814887965,-7.705329420283036
4,24,1.51773866953607,0.9294129081515464
4,25,1.4744676601194142,1.0620067836865774
4,26,1.3727107569532402,0.9822015925560467
4,27,1.219699098286321,0.8236421426582966
4,28,0.9862587928011569,0.6132424203205906
4,29,0.4640135908712498,0.39894550926282757
5,24,0.7885342600820168,0.8449779262022529
5,25,-0.9482098308163015,0.46919605640891965
5,26,-0.7882879949455264,-0.02551581359605908
5,27,0.6344171561429902,-0.16437170914433016
5,28,0.8136828354634091,0.6902160253006298
5,29,-0.6704233420367565,0.441198368145668
6,24,0.8658294988823799,0.6184972555036801
6,25,-0.3784083224807263,0.4702653433896027
6,26,-0.8218419541144805,0.10135810660102708
6,27,0.6401048567872463,-0.015029719899867379
6,28,0.28826966286171285,0.519403167323162
6,29,-0.9300319367772456,0.2653857523459449
