series,time,juv,adult
1,24,-1.6195990091208015,-2.6099759071138213
1,25,-1.9832735832424953,-3.0800312706665394
1,27,-2.77487078764104,-4.122306915243387
1,28,-3.1826366253374228,-4.669766617289581
1,29,-3.59296152029533,-5.223926029711128
2,24,-1.3768651313468805,-2.231185795947643
2,25,-1.7081288508645973,-2.6295408445053248
2,27,-2.477694564726406,-3.6202882013256787
2,28,-2.882414231015621,-4.15973711687844
2,29,-3.2913856072972734,-4.710157546114659
3,24,-1.4102254812464041,-2.2259918094722866
3,25,-1.7495812658998435,-2.6252331488024945
3,27,-2.5261985740779846,-3.627202532579887
3,28,-2.931956962959921,-4.169108148514564
3,29,-3.341394054552321,-4.720743391204486
4,25,-0.42170108471578405,0.23659070991034636
4,26,0.6613587932609799,-0.0842002756560365
4,27,0.621982245971222,0.3346576507555633
4,28,-0.3926056493326344,0.1573392506973778
4,29,0.8074581075509768,0.21274386180570873
5,25,-0.47516023984720235,0.5175997354255354
5,26,-1.8121470542750515,0.5667025078282907
5,27,-1.233014495568193,-0.10832902774097955
5,28,-1.4126445566631032,-1.178553233982551
5,29,-1.8410694938468835,-2.222601955135822
6,25,-0.2904453724725334,-0.8748886369761845
6,26,1.1252111636915745,0.7344810672024147
6,27,0.7875186117778334,0.7699421043821606
6,28,-0.8649115754406893,0.48497848035403873
6,29,-1.3207377159537883,0.2789592127432879
