series,time,juv,adult
1,65,0.07317318452594578,0.2247060055642338
1,67,0.03274387292096276,0.21755590248845474
1,68,0.03244738747935968,0.21744212470004257
1,69,0.03242696878350581,0.21743408244992238
1,70,0.032425595287993096,0.21743353804282586
1,71,0.03242550340792914,0.21743350156864988
1,72,0.03242549728343235,0.217433499136506
1,73,0.03242549685464294,0.21743349896598616
1,74,0.032425496749810455,0.21743349892374939
1,75,0.032425496719765606,0.21743349891012367
1,76,0.032425496698883886,0.217433498897051
2,65,0.9739067196490205,1.0131635513583959
2,67,0.6221736383036988,-0.08632599778663805
2,68,0.8431928925910012,1.0173530909170105
2,69,-0.3783271175736569,0.4530063529063814
2,70,1.0965766747145667,0.3661160317007958
2,71,0.6543040396475998,1.0412987092655934
2,72,-0.3002671817850516,-0.21946559519067166
2,73,1.0239734534030522,0.7988199278065995
2,74,0.3643372304903373,0.9670196055945677
2,75,0.278926003657288,-0.19822513958184554
2,76,0.8896713343795312,0.9781348276128871
3,65,-0.7176927141756135,-2.141005009893346
3,67,-0.13392049943794831,-0.39189393218915985
3,68,-0.33542976951911146,-0.6528219739605454
3,69,-0.6292011581631993,-1.6475406647271196
3,70,-0.4267179946416909,-1.4845405671644114
3,71,-0.29416367743244926,-0.9146326746332429
3,72,-0.47449037663766175,-1.2404846859892715
3,73,-0.48031203490818203,-1.477951634321753
3,74,-0.3617576615201448,-1.173045920493023
3,75,-0.41117870930342576,-1.1599103857041464
3,76,-0.4654910937249405,-1.3760242282388857
4,65,0.08057802196611921,0.07707381870642618
4,67,-0.16812646113045804,0.2801763349247002
4,68,-0.5670145384000893,0.0587923848143181
4,69,0.05069366755978063,0.10800117306829955
4,70,0.5103050359317719,0.40389511732889416
4,71,-0.1874579430189127,0.24953316994871813
4,72,-0.47394356038693236,0.07129015169744535
4,73,0.09093017510013598,0.1416536260983301
4,74,0.3740178622176741,0.36297802173974214
4,75,-0.22446171990470598,0.2208853893085034
4,76,-0.39989558429029165,0.07841105849485698
5,65,0.3600576607560142,0.3512220206966884
5,67,0.8098188599154027,0.8402861682005343
5,68,1.2473373851263245,0.9260295116938082
5,69,1.070730104376118,0.9223817012736351
5,70,1.1338924782674606,0.9092337006572591
5,71,1.1175737198319893,0.9217253609819924
5,72,1.1184544518375101,0.9140615713626606
5,73,1.1211507029303633,0.9180464261871082
5,74,1.1186894892630723,0.9162597946357831
5,75,1.1202293156659218,0.9169539404810808
5,76,1.1194312753258107,0.9167347952481165
6,65,-0.6371334615602012,-0.2052249379573168
6,67,-0.5678519024172348,-0.32004258305834854
6,68,-0.37075739836422417,-0.042258260234221044
6,69,-0.4323812533578715,-0.00547839268774271
6,70,-0.5741419947924152,-0.14920468439933163
6,71,-0.6287954540743564,-0.27207214441918126
6,72,-0.568456561359901,-0.26054504221580804
6,73,-0.45645034465755224,-0.11544285675827955
6,74,-0.46450776188692494,-0.062439984692760755
6,75,-0.5492419335386739,-0.14002341331403242
6,76,-0.5918668764290255,-0.2224695090476125
