series,time,juv,adult
1,64,0.0026952631603630035,0.23780533866279951
1,65,0.029249102020515824,0.24087285791520474
1,67,0.03558341427516003,0.24059381419048445
1,68,0.03585424231743718,0.2405788345670511
1,69,0.03591683364172577,0.24057534244084094
1,70,0.035931307339172026,0.24057453328028164
1,71,0.03593465463238727,0.24057434606025674
1,72,0.03593542883504975,0.24057430275322017
1,73,0.035935607963086764,0.24057429273323971
1,74,0.035935649391797254,0.24057429041578907
1,75,0.0359356589655564,0.24057428987986934
1,76,0.03593566117084199,0.24057428974000417
2,63,0.5250429800518995,0.9765595299942158
2,65,1.0070628710763,0.9027864723744466
2,67,0.370022056407976,-0.22329643708776967
2,68,0.9606324901702236,0.9776821467143741
2,69,0.11948334439013154,0.8725319546449
2,70,0.6621579309376002,-0.11522704864438389
2,71,0.9163721221385088,1.0121007897381546
2,72,-0.07084351360942895,0.7559968605283333
2,73,0.918803789824209,-0.0018029747707417679
2,74,0.8702383351823445,1.036334807300694
2,75,-0.29038813854906825,0.588383114673817
2,76,1.104375689113433,0.14099911313741104
3,63,0.1359186701972738,0.23332133583269768
3,65,0.13902421184645855,0.22595718600626538
3,67,0.1420253403694465,0.22658516093122397
3,68,0.1430395794854107,0.2276701197378297
3,69,0.14373600642610368,0.22872951454116688
3,70,0.14417681842716862,0.22961342824046105
3,71,0.14443100758065547,0.23028062533599455
3,72,0.14455955628954906,0.23074572718382924
3,73,0.14461007373998047,0.23104644694028392
3,74,0.14461657227633506,0.23122522817943494
3,75,0.14460154557879648,0.23132021347577808
3,76,0.14457872235577754,0.23136178376960093
4,64,-0.48351417664974794,0.07617789424911076
4,65,0.09854997249566609,0.13701927353841964
4,67,-0.17474261437182007,0.24343823019284225
4,68,-0.3788508332843436,0.08195643098451981
4,69,0.20267148007844898,0.19026828418476716
4,70,0.3296608124839599,0.35700491888040714
4,71,-0.23953056728486774,0.20170816819649737
4,72,-0.27077954633908213,0.09336708711141614
4,73,0.2715025746514114,0.23658232122172726
4,74,0.1895374471754183,0.32184241312602285
4,75,-0.27393443786890637,0.1693649704367072
4,76,-0.155706215951211,0.11375089911585069
5,64,-0.16703295950641803,0.44779403419244784
5,65,1.714687087806825,0.9198555059067773
5,67,1.220392431820705,0.8688731707262066
5,68,1.1617703341701375,0.9503530005901606
5,69,1.1619265673520234,0.9080862542297917
5,70,1.1756326312292444,0.929747361876114
5,71,1.1643369911370507,0.9199956615024877
5,72,1.1714656643237473,0.9240757138098206
5,73,1.1676307939882933,0.9225407131232803
5,74,1.1695026266817972,0.9230379630841578
5,75,1.1686655066249885,0.9229207132848256
5,76,1.1690084991095704,0.9229207823067583
6,64,-0.6522456792029702,-0.3810000395729029
6,65,-0.43967098366191004,-0.3172733218394564
6,67,-0.4044753581375397,0.04978130034322146
6,68,-0.5813544245125561,-0.23598359638812733
6,69,-0.48140785626215654,-0.27865892355640137
6,70,-0.23044529263954658,0.042791885928540115
6,71,-0.36418574535459364,0.05440281805525854
6,72,-0.5290809341184689,-0.1656755630209962
6,73,-0.47617123597767363,-0.2275373674959995
6,74,-0.2929867741687936,-0.013634955819057017
6,75,-0.35969587467168057,0.032430812453859696
6,76,-0.49335426602689125,-0.1297619613606698
