series,time,juv,adult
1,75,0.2255071111477951,0.5880168834840449
1,76,0.0943369894544936,0.44512004990953136
2,75,1.4491363404821385,1.317288450612067
2,76,1.246422037281123,1.2825577096380745
3,75,2.3705039011717126,1.946492003881562
3,76,1.8011771211611176,1.574783408714139
4,75,-0.4310108598906484,0.18575419120159378
4,76,-0.6494080916584403,-0.023887030774878745
5,75,-0.18622204495460493,0.663261320941761
5,76,-0.6714157125904197,0.39542690307250766
6,75,-0.08301003077398471,0.21318000167932394
6,76,-0.27631914124884543,0.04519006260445662
