series,time,juv,adult
1,69,-0.25876493431579506,-0.6925530651299707
1,70,0.5055280735845502,0.6704276495728501
1,71,0.06613867992726777,0.48934155250260797
1,72,-0.015901374636865806,0.24207475582331606
1,73,0.14301105325118654,0.38594594285213557
1,74,0.14375825194978503,0.4686121686988959
1,75,0.08856109972536429,0.39687392315631675
1,76,0.10977601776569133,0.39948010001408596
2,69,0.8455458704503978,1.0053059407165585
2,70,-0.2794451275001242,0.6162257774596904
2,71,0.7004212714287159,-0.07657145297626862
2,72,0.837105772228995,1.021248353008538
2,73,-0.3065799145971234,0.5967848284536625
2,74,0.7286566632278625,-0.06604886168638158
2,75,0.8306291976976337,1.0215029701705758
2,76,-0.3229470814377167,0.582849603974012
3,69,-0.14318013448953315,-0.25640134943000226
3,70,-0.38397431706067414,-0.758543305278805
3,71,-0.6740411984749103,-1.717858058935562
3,72,-0.4665015023296193,-1.4549122554328526
3,73,-0.3927669379121573,-1.0985371342102048
3,74,-0.5203667853594609,-1.358808886323244
3,75,-0.5022941680359768,-1.420387102819472
3,76,-0.45315190923903886,-1.2780323957550013
4,69,1.9919589221050642,0.8797219814548449
4,70,0.5274044601444965,0.634925421289056
4,71,-0.8507913329337599,0.08887533683912546
4,72,-0.665578850773234,-0.06623391221774523
4,73,0.37220079655957294,0.2080238574416938
4,74,0.39033778662534,0.395942974297792
4,75,-0.388213164933438,0.1687373005002654
4,76,-0.46073409695646905,0.03910339374774562
5,69,0.9760747492298838,0.8981255513569308
5,70,0.9990641945431054,0.8444178579577353
5,71,1.0342060598635596,0.87721676547437
5,72,1.005171770324101,0.8652347178563684
5,73,1.019742607518021,0.8674867528405348
5,74,1.0150395943783264,0.8682876826740535
5,75,1.015529320213884,0.8672449461052077
5,76,1.0161286470120938,0.8678482932281694
6,69,-0.7605142703491413,-0.31243327689974193
6,70,-1.1027598915736379,-0.821487673697986
6,71,-1.6027352577435674,-1.6282398315624118
6,72,-2.284623708174214,-2.719116434426373
6,73,-3.0474787326813186,-3.909115873936183
6,74,-3.8224069109704355,-5.090727497368333
6,75,-4.587167978140791,-6.23822965537915
6,76,-5.336759025783431,-7.3507067729002795
