series,time,juv,adult
1,27,-1.2115720474514318,-1.7047998477021702
1,28,-1.1764980425564635,-1.6703696139520765
1,29,-1.137232853490367,-1.631861329702345
2,27,-1.34282992559846,-2.521785765222824
2,28,-1.3378430775839647,-2.5176831273180005
2,29,-1.3322699864000254,-2.5121552140483154
3,27,-0.3032240448987542,-1.2865763271051425
3,28,-0.3962239115929713,-1.3372300897408995
3,29,-0.3724464950499204,-1.3332363911622849
4,27,1.445361470720324,0.5549920840273715
4,28,0.9091788708335831,0.40828645742843633
4,29,1.178745893000534,0.31691227123669774
5,27,1.2077071012788378,0.44315380459813514
5,28,1.4147727148596934,1.0110165976960288
5,29,0.5643717658849198,0.7135732514114048
6,27,-0.9056549897444534,-0.07391360553708652
6,28,-0.46175910010563337,-0.3025362565243089
6,29,0.4616738061410941,-0.10284394373078971
