series,time,juv,adult
1,28,-1.5100858953380367,-1.9755280144787732
1,29,-1.7063273720519474,-2.229407670104079
2,28,0.6642641291167738,0.35570564420983103
2,29,1.180041428638951,0.28321865402605884
3,28,0.3363854912372807,0.22242916321427283
3,29,0.803667390124035,0.3757036235864477
4,28,1.5184807497849688,0.7282782708056015
4,29,0.23051589649157136,0.39801378597748094
5,28,1.4824887043041324,1.107484297090811
5,29,0.8024402085671856,0.5820878502436037
6,28,0.026295470375765365,-0.26612340148896646
6,29,0.7147078882510133,0.1523221364024857
