series,time,juv,adult
1,21,-0.19652014122158232,0.20832027050197582
1,22,0.6907212795200175,0.37120424096024457
1,23,0.08344431279278343,0.3794540034591006
1,24,0.17623042390412957,0.1364134863892035
1,25,0.3549680942683965,0.4357927710154974
1,27,0.44639933626059985,0.380031672038951
1,28,0.2053139905706199,0.30035746754676684
1,29,0.38579379632666294,0.30907697589068645
2,21,-0.713369826694525,-2.0866209440197263
2,22,-0.23292654284178063,-1.5951976394547573
2,23,0.3420454887373042,-1.0116391638093334
2,24,1.7141774680224797,0.27280333966809983
2,25,0.7027817376496496,0.595966992451701
2,27,1.7181115676055787,0.3582578268939799
2,28,0.7497567237889062,0.5411595925239567
2,29,0.680025830459724,0.0318117416724409
3,21,-1.50303107056991,-2.7333647958882215
3,22,-1.1524507805661566,-2.4345704353985673
3,23,-0.7235966493931096,-1.9876435694104704
3,24,-0.39083059153078925,-1.5965684953646067
3,25,-0.3696861446629543,-1.4981925563751737
3,27,-0.41617356869059,-1.5563899292105356
3,28,-0.4076071187554367,-1.546935807103632
3,29,-0.40853173355699096,-1.5457550121513528
4,22,1.8357805568258403,0.9883553656472562
4,23,-0.08994791537548287,0.5817177305782305
4,24,-0.44649316090059155,0.20824364704228965
4,25,1.830549544145698,0.7718227946498039
4,26,0.07972890089638747,0.5606621688246501
4,27,-0.09296271532060946,0.1733345496483605
4,28,1.4015583151402446,0.8839436947828875
4,29,-0.06954473984555849,0.40498757842169736
5,22,1.5458005216568917,0.3954113768201213
5,23,1.015597591453595,1.043944190065459
5,24,-0.16676264842730248,0.5463602131824539
5,25,2.081253566372481,0.8100267368652244
5,26,0.6519206932129391,0.908754746670461
5,27,0.17733682812365065,0.44623047982582714
5,28,2.0066932866405405,1.2321354774103481
5,29,0.18323718601269334,0.7232776737110533
6,22,-0.4576806430368822,-0.321871274003524
6,23,-0.1888801170320444,-0.7285738521808532
6,24,0.19657485142925482,-0.4851573267607156
6,25,0.6432396755127279,0.409901220434567
6,26,-1.0633508234473643,0.19538199299773482
6,27,-1.2621691850665868,-0.10149563033215997
6,28,-0.3953921130914356,-0.49133845736944426
6,29,-0.30886015860303867,-0.891311374868565
