"","SITE","PERIOD","MesFra","StrPur","PycHel","RELIEF"
"179",3,42,-0.512142037342429,-1.57192540166093,2.01457424319272,-0.582861461242286
"180",3,55,-2.89532037481649,-3.32296618425281,-0.532124211008807,-0.582861461242286
"181",3,60,-2.2434556747715,-1.71119562942468,0.292131765596184,-0.582861461242286
"182",3,30,0.398442204525304,0.602448517130068,-0.532124211008807,-0.582861461242286
"183",3,45,-1.68253379393913,-3.47183582055289,0.292131765596184,-0.582861461242286
"184",3,43,-2.60686564982431,-3.66376216233475,-0.532124211008807,-0.582861461242286
"185",3,14,0.808849624594439,0.789995829573234,-0.532124211008807,-0.582861461242286
"186",3,12,1.29314082519805,0.683498995688352,-0.532124211008807,-0.582861461242286
"187",3,70,-0.945440497266139,-0.990280314863591,-0.532124211008807,-0.582861461242286
"188",3,27,-0.00665264846527261,0.490255481942533,-0.532124211008807,-0.582861461242286
"189",3,46,-2.89532037481649,-3.93426714812051,0.876950687961346,-0.582861461242286
"190",3,53,-2.89532037481649,-3.66376216233475,-0.532124211008807,-0.582861461242286
"191",3,73,-1.7503390653537,-1.05832879283644,-0.532124211008807,-0.582861461242286
"192",3,52,-2.40220376539869,-3.93426714812051,-0.532124211008807,-0.582861461242286
"193",3,69,-1.1577934499721,-1.20831874406483,-0.532124211008807,-0.582861461242286
"194",3,51,-2.89532037481649,-3.93426714812051,0.292131765596184,-0.582861461242286
"195",3,54,-2.00408364363687,-3.32296618425281,0.292131765596184,-0.582861461242286
"196",4,37,0.51648600577382,-0.644649914300631,0.292131765596184,1.78588974859529
"197",4,34,0.127130884661514,-0.254653887449847,2.2860255869315,1.78588974859529
"198",4,4,0.72188244564621,-0.647062746525691,-0.532124211008807,1.78588974859529
"199",4,56,0.728459536131065,-0.315025940870229,0.292131765596184,1.78588974859529
"200",4,1,0.528148838890289,-0.69464688739648,-0.532124211008807,1.78588974859529
"201",4,2,0.833746969010848,-0.190701955683595,-0.532124211008807,1.78588974859529
"202",4,74,0.359206268375821,0.287994718687429,-0.532124211008807,1.78588974859529
"203",4,26,0.7499541284443,-0.348164225357517,-0.532124211008807,1.78588974859529
"204",4,7,0.791087947572955,-0.46242770554837,-0.532124211008807,1.78588974859529
"205",4,5,0.865043314282791,-0.421551034731099,-0.532124211008807,1.78588974859529
"206",4,24,0.785067458438103,-0.165568768307578,0.292131765596184,1.78588974859529
"207",4,6,0.770818289077598,-0.27095972680964,-0.532124211008807,1.78588974859529
"208",4,25,0.674057227833226,-0.384664147025252,-0.532124211008807,1.78588974859529
"209",4,23,0.528148838890289,-0.100702727172874,0.876950687961346,1.78588974859529
"210",4,33,0.273577512243317,-0.319449033644185,1.33057148574041,1.78588974859529
"211",4,72,0.632839272120357,0.25129541851861,-0.532124211008807,1.78588974859529
"212",4,21,1.1209458827555,-0.182218586733012,-0.532124211008807,1.78588974859529
"213",4,18,0.789086773575527,-0.237427675269108,-0.532124211008807,1.78588974859529
"214",4,57,0.92874345666683,-0.451520420915796,1.33057148574041,1.78588974859529
"215",4,3,0.859619525213943,-0.456951772892624,-0.532124211008807,1.78588974859529
"216",4,36,0.418965268679522,-0.19929458905744,-0.532124211008807,1.78588974859529
"217",4,61,0.768759193900656,0.332871542876659,2.52546264117133,1.78588974859529
"218",4,15,-0.00665264846527261,0.148873258319327,-0.532124211008807,1.78588974859529
"219",4,35,0.724081572241204,-0.293339934640568,0.292131765596184,1.78588974859529
"220",4,28,0.489523823248067,-0.0214139741258467,-0.532124211008807,1.78588974859529
"221",4,30,0.787079954509981,0.105718795143321,-0.532124211008807,1.78588974859529
"222",4,76,0.843095551458595,0.691347878959977,-0.532124211008807,1.78588974859529
"223",4,16,0.73928800830676,0.00457001481628052,-0.532124211008807,1.78588974859529
"224",4,51,1.23240461772456,-0.464263050263064,4.24790511876786,1.78588974859529
"225",4,11,0.962511952825399,-0.241363659446886,-0.532124211008807,1.78588974859529
"226",4,14,0.766694121661117,-0.558884693985468,-0.532124211008807,1.78588974859529
"227",4,22,0.51648600577382,-0.21808871590353,0.876950687961346,1.78588974859529
"228",4,19,1.10054543440424,-0.240049082897346,-0.532124211008807,1.78588974859529
"229",4,29,0.987205690387629,0.0777671805423664,0.876950687961346,1.78588974859529
"230",4,17,1.03558015433403,-0.110363920056625,-0.532124211008807,1.78588974859529
"231",4,8,0.642754650562938,-0.464263050263064,-0.532124211008807,1.78588974859529
"232",4,63,0.60742882498644,0.0914899940826921,3.11028156353649,1.78588974859529
"233",4,50,0.690358819010603,-0.674196324247431,4.51935646250664,1.78588974859529
"234",4,60,0.760462693029014,-0.0524046200350058,2.2860255869315,1.78588974859529
"235",4,67,0.674057227833226,0.198314198003602,1.33057148574041,1.78588974859529
"236",4,31,0.60742882498644,0.166954239845738,-0.532124211008807,1.78588974859529
"237",4,53,1.0861728872557,-0.449719752122159,3.93453754014148,1.78588974859529
"238",4,38,0.542463544916232,-0.433728769664841,0.292131765596184,1.78588974859529
"239",4,54,1.28819009619329,-0.268214260453457,2.2860255869315,1.78588974859529
"240",4,49,0.881070905762536,-0.505973342809481,0.876950687961346,1.78588974859529
"241",4,27,0.956202227321906,0.151799348023327,-0.532124211008807,1.78588974859529
"242",4,32,0.781025306160324,0.295098395914637,0.876950687961346,1.78588974859529
"243",4,13,0.868636336500995,-0.702480410464965,-0.532124211008807,1.78588974859529
"244",4,73,0.528148838890289,0.347183834303679,-0.532124211008807,1.78588974859529
"245",4,71,0.713017322994282,0.420355034005835,-0.532124211008807,1.78588974859529
"246",4,44,0.553711477037085,-0.38140976309376,1.33057148574041,1.78588974859529
"247",4,45,0.671697634005135,-0.0838653064923714,2.01457424319272,1.78588974859529
"248",4,69,0.61258404237812,0.0637561584744329,-0.532124211008807,1.78588974859529
"249",4,47,0.943412365780491,-0.444346724021958,3.56390236131555,1.78588974859529
"250",4,9,0.7749186859447,-0.310631979544291,-0.532124211008807,1.78588974859529
"251",4,75,0.806897862363421,0.561073655129861,-0.532124211008807,1.78588974859529
"252",4,10,0.891558813943103,-0.0890814971230201,-0.532124211008807,1.78588974859529
"253",4,70,0.681089412475057,0.318245466401778,-0.532124211008807,1.78588974859529
"254",4,43,0.74357366516475,0.0785822660231479,3.11028156353649,1.78588974859529
