"","PERIOD","SITE","MacJuv","MacPyr"
"255",46,3,1.65752082312592,10.7009316576002
"256",46,4,0.01218765311122,0.348402426061402
"257",46,5,0,0.746576627274433
"258",46,6,0.40219255267026,1.09497905333583
"259",47,1,0.19500244977952,1.54292502970049
"260",47,2,0.21937775600196,8.18745701244294
"261",47,3,0.926261636452719,5.02694929031451
"262",47,4,0.03656295933366,0.22397298818233
"263",47,5,0.01218765311122,0.647033076971175
"264",47,6,0.999387555120039,1.24429437879072
"265",49,1,0.3656295933366,0.796348402426061
"266",49,4,1.17001469867712,2.28950165697493
"267",49,5,2.6203454189123,3.2849371600075
"268",49,6,0.45094316511514,1.56781091727631
"269",50,1,3.1078515433611,0.174201213030701
"270",50,2,7.42228074473297,1.71712624273119
"271",50,3,0.3046913277805,1.36872381666979
"272",50,4,0.02437530622244,0.995435503032577
"273",50,5,0,1.51803914212468
"274",50,6,2.29127878490936,1.02032139060839
"275",51,1,1.90127388535032,1.11986494091165
"276",51,2,0.02437530622244,1.02032139060839
"277",51,3,0.47531847133758,1.02032139060839
"278",51,4,0,0.920777840305133
"279",51,5,0,0.945663727880948
"280",51,6,0.52406908378246,1.56781091727631
"281",52,1,1.60877021068104,0.721690739698618
"282",52,2,22.8884125428711,0.423060088788845
"283",52,3,22.047464478197,0.746576627274433
"284",52,4,0.0731259186673199,0.62214718939536
"285",52,5,0.01218765311122,0.348402426061402
"286",52,6,0.28031602155806,1.49315325454887
"287",53,1,0.46313081822636,0.696804852122804
"288",53,2,13.4307937285644,4.80297630213218
"289",53,3,17.9402253797158,5.79841180516476
"290",53,4,2.1328392944635,2.46370287000563
"291",53,5,6.22789073983341,5.0020634027387
"292",53,6,0.14625183733464,0.671918964546989
"293",54,1,0.633757961783439,0.149315325454887
"294",54,2,1.36501714845664,2.28950165697493
"295",54,3,2.69347133757962,2.36415931970237
"296",54,4,0.49969377756002,0.821234290001876
"297",54,6,0.1218765311122,0.398174201213031
"298",55,1,0.39000489955904,0.0746576627274433
"299",55,2,6.14257716805487,0.771462514850247
"300",55,3,7.09321411073003,0.771462514850247
"301",55,4,0.585007349338559,1.19452260363909
"302",55,5,3.02253797158256,1.84155568061027
"303",55,6,0.767822146006859,1.99087100606515
"304",56,4,0.43875551200392,1.09497905333583
"305",56,5,1.29189122978932,4.10617145000938
"306",57,1,0,0.0995435503032577
"307",57,2,0.694696227339539,3.88219846182705
"308",57,3,0.03656295933366,2.78721940849121
"309",57,4,0.39000489955904,0.796348402426061
"310",57,5,0.938449289563939,2.01575689364097
"311",57,6,1.0968887800098,0.995435503032577
"312",60,2,0.840948064674179,1.84155568061027
"313",60,3,0.34125428711416,0.920777840305133
"314",60,4,0.02437530622244,0.522603639092103
"315",60,5,0.780009799118079,1.31895204151816
"316",60,6,1.85252327290544,1.36872381666979
"317",61,1,0.536256736893679,1.02032139060839
"318",61,2,0.37781724644782,1.11986494091165
"319",61,3,0.2437530622244,0.671918964546989
"320",61,4,0.14625183733464,0.298630650909773
"321",61,5,1.13345173934346,0.796348402426061
"322",61,6,0.682508574228319,1.69224035515538
"323",63,1,0.0609382655560999,0.497717751516288
"324",63,2,0.0731259186673199,1.46826736697305
"325",63,3,0.02437530622244,0.871006065153505
"326",63,4,0.1218765311122,0.696804852122804
"327",63,5,0.13406418422342,1.11986494091165
"328",63,6,0.0609382655560999,0.472831863940474
"329",64,1,0.15843949044586,0.373288313637216
"330",64,4,0.03656295933366,0.547489526667917
"331",64,5,0.04875061244488,1.02032139060839
"332",64,6,0.0853135717785399,0.647033076971175
"333",65,1,0.0609382655560999,0.22397298818233
"334",65,2,0.645945614894659,0.721690739698618
"335",65,3,0.609382655560999,0.547489526667917
"336",65,4,0.1218765311122,0.84612017757769
"337",65,5,0.694696227339539,1.16963671606328
"338",65,6,0.23156540911318,0.746576627274433
"339",67,1,0.17062714355708,0
"340",67,2,0,0.447945976364659
"341",67,3,0,0.796348402426061
"342",67,4,0.20719010289074,0.149315325454887
"343",67,5,0.21937775600196,0.298630650909773
"344",67,6,0.26812836844684,1.54292502970049
"345",68,1,0.02437530622244,0.0248858875758144
"346",68,2,0.51188143067124,0.547489526667917
"347",68,3,0.20719010289074,0.547489526667917
"348",68,4,0.37781724644782,0.273744763333959
"349",68,5,1.04813816756492,1.14475082848746
"350",68,6,0.0853135717785399,0.62214718939536
"351",69,1,0.17062714355708,0.348402426061402
"352",69,2,0.32906663400294,0.721690739698618
"353",69,3,0.20719010289074,0.447945976364659
"354",69,4,0.3046913277805,1.04520727818421
"355",69,5,0.585007349338559,0.995435503032577
"356",69,6,0.1828147966683,0.472831863940474
"357",70,1,0,0.174201213030701
"358",70,2,0.10968887800098,0.547489526667917
"359",70,3,0.35344194022538,0.472831863940474
"360",70,4,0.43875551200392,0.721690739698618
"361",70,5,0.37781724644782,1.24429437879072
"362",70,6,0.0853135717785399,0.572375414243732
"363",71,1,0.04875061244488,0.0995435503032577
"364",71,2,0.02437530622244,0.522603639092103
"365",71,3,0.3046913277805,0.348402426061402
"366",71,4,0.0853135717785399,0.547489526667917
"367",71,5,0,0.572375414243732
"368",71,6,0.0609382655560999,0.373288313637216
"369",72,1,0.3656295933366,0.696804852122804
"370",72,2,9.50636942675159,1.59269680485212
"371",72,3,9.01886330230279,0.945663727880948
"372",72,4,0.0731259186673199,0.124429437879072
"373",72,5,1.8890862322391,0.572375414243732
"374",72,6,0.0853135717785399,0.273744763333959
"375",73,1,0.13406418422342,1.31895204151816
"376",73,2,0.02437530622244,3.23516538485587
"377",73,3,0.621570308672219,1.39360970424561
"378",73,4,1.42595541401274,0.373288313637216
"379",73,5,3.18097746202842,3.80754079909961
"380",73,6,0.31687898089172,0.323516538485587
"381",74,1,0.621570308672219,0.84612017757769
"382",74,2,20.2802547770701,2.04064278121678
"383",74,3,11.0298260656541,0.871006065153505
"384",74,4,0.5484443900049,1.02032139060839
"385",74,5,1.4015801077903,1.66735446757957
"386",74,6,0.17062714355708,0.62214718939536
"387",75,1,0.536256736893679,0.746576627274433
"388",75,2,0,1.16963671606328
"389",75,3,0.621570308672219,0.671918964546989
"390",75,4,0.20719010289074,0.721690739698618
"391",75,5,0.03656295933366,0.84612017757769
"392",75,6,0,0.174201213030701
"393",76,1,0,0.124429437879072
"394",76,2,0.03656295933366,0.647033076971175
"395",76,3,0.0853135717785399,0.746576627274433
"396",76,4,0,0.696804852122804
"397",76,5,0,0.746576627274433
"398",76,6,0.0975012248897599,0.149315325454887
