series,time,juv,adult
1,65,0.4259100811121814,0.5058387169268241
1,67,0.5310361864832893,0.38135070885319483
1,68,0.03603573573285525,0.10045434201450663
1,69,0.42049431528507913,0.3079052731240798
1,70,0.19428250386162535,0.11789521776827916
1,71,0.324196890963459,0.26017129245616794
1,72,0.2895959754545678,0.15888562419598126
1,73,0.2780126290225375,0.21970664315376023
1,74,0.31748092217807133,0.19378963612891614
1,75,0.2736919151178523,0.19809825644074086
1,76,0.31161945812547437,0.2063422418992646
2,65,0.6539711126714993,0.7053298454464519
2,67,0.6501444564611313,0.43901231792838674
2,68,0.7549502674613198,0.5521125357869165
2,69,0.7841609119529457,0.5186530764673221
2,70,0.7468446725510535,0.5000253596902577
2,71,0.752803011473118,0.5156730406557638
2,72,0.7606023754983691,0.5149370459564182
2,73,0.756306828874809,0.5110530602398983
2,74,0.7557635639611383,0.5126173477516062
2,75,0.7570924427951762,0.513089712842033
2,76,0.7567675885376925,0.5125097490703927
3,65,-0.9527258967699184,-1.5156092905130074
3,67,-0.6450734366327517,-1.3307914692661262
3,68,0.289564076986301,-0.4782055705012151
3,69,1.1880603040859454,1.1665770229319579
3,70,-0.09708371509056325,0.37641049219702083
3,71,0.6978714956076207,0.08410859470120922
3,72,0.5157502348476936,0.6463084339079053
3,73,0.6941771890291148,0.3018558956287147
3,74,0.4256314297959972,0.3948139523561442
3,75,0.6521436483704565,0.48138932048835803
3,76,0.5673685907999171,0.36617944848722467
4,65,0.14188832985822006,-0.2040323225064969
4,67,0.05333422877413116,0.28953861751043974
4,68,0.34773504344944467,-0.024899927346024458
4,69,0.7340256992591682,0.4835281743418235
4,70,0.2578807245995952,0.17617217388847334
4,71,0.770695469013413,0.34663662447041016
4,72,0.425962782639756,0.2689148194738743
4,73,0.6783654032038973,0.2536523656750105
4,74,0.5234066440981442,0.29472107202002534
4,75,0.6176672337613835,0.2359269894463146
4,76,0.5678640276620878,0.2956285727579828
5,65,0.08023918817322159,0.16238736965779627
5,67,0.43125904199619586,0.7145176173634957
5,68,0.6249278223776145,0.4110945639655464
5,69,0.7951048496492845,0.7916477010031142
5,70,0.5465953239247934,0.5345350189803331
5,71,0.7979205578157679,0.6997634278798246
5,72,0.6230159070688835,0.6070440437774515
5,73,0.7502568710456387,0.6423346766353697
5,74,0.6722314932758428,0.633384660273342
5,75,0.7172470945697554,0.6244038589697195
5,76,0.6951805394123401,0.6390472338372313
6,65,0.8766193777264181,0.5735467298314408
6,67,-0.3770882986871554,0.10946650885554145
6,68,0.7184988775606104,0.23762865912758374
6,69,0.2252453533083669,0.4981376601061593
6,70,-0.19283737977037388,0.1374147671264285
6,71,0.7449615481905526,0.41785983038095525
6,72,0.1004734217727604,0.39044843097408427
6,73,0.231227197458838,0.07553470022736855
6,74,0.49880005712890624,0.494459865968259
6,75,0.1107963205089177,0.19351397799752984
6,76,0.605961570496,0.4376898293830604
