series,time,juv,adult
1,68,1.55831519210525,0.9417318105497823
1,69,1.2285806447051795,1.6042849404736041
1,70,-0.5002128274938459,0.6689159880441005
1,71,-1.449576501115948,-0.4891516496770473
1,72,-2.530036342522366,-1.9288996020306164
1,73,-3.6602273079085292,-3.19054643154336
1,74,-4.707657938245906,-4.285434399865846
1,75,-5.709150589524031,-5.291669973802573
1,76,-6.684008542849923,-6.248024208812481
2,68,-0.12025380207523333,-0.454448122800762
2,69,1.172129396699335,0.8423841867436347
2,70,0.27603382152869566,0.5791083559585982
2,71,0.44881394634464855,0.19338647560564198
2,72,0.6576435215563928,0.5929547967354593
2,73,0.43466750577249214,0.34174819863774086
2,74,0.620639272599104,0.48513135255174816
2,75,0.4988392158966158,0.4112117627234163
2,76,0.5756496765194469,0.4442444265627871
3,68,-1.5007702957826339,-1.2049388776486827
3,69,-2.633974049446706,-2.673600881714838
3,70,-3.675823363666932,-3.859698704135515
3,71,-4.67774310332831,-4.913446146766133
3,72,-5.659695636284561,-5.901747935144985
3,73,-6.6270317952679685,-6.85145500812269
3,74,-7.583147493137841,-7.776341770101696
3,75,-8.531077460327076,-8.6849183269223
3,76,-9.473308543017138,-9.58278801950394
4,68,1.2010957712513755,0.7974802254629342
4,69,0.6580798233860645,0.8355472258369677
4,70,-0.5597707784026656,0.31962786816036726
4,71,-0.6716368855911623,-0.06556008218195365
4,72,0.0852170700137707,-0.10425122889874489
4,73,0.7650439697677941,0.4368433262975059
4,74,0.2600077114765141,0.41809659891139844
4,75,-0.21077510697172053,0.12934710527720045
4,76,0.13653415243078887,0.04465270843971662
5,68,1.0334633261039565,0.9783427252347147
5,69,0.5043614203180535,0.9319081789009784
5,70,-0.23031925775804177,0.4783167478017362
5,71,0.2246796302151346,0.3257819089462261
5,72,0.7346331080018762,0.7430741020657672
5,73,0.3575122031768279,0.6977176790719422
5,74,0.15750371306364847,0.4686140593058109
5,75,0.5274475286815622,0.5545811929791192
5,76,0.5051388027223743,0.6781538824429503
6,68,-0.2374335868767577,0.16817767673060413
6,69,0.37578659814121723,0.2677611403925377
6,70,0.2709343490488716,0.4963273131054345
6,71,-0.006542132748717305,0.26902054646413004
6,72,0.3054225876235727,0.3245120777770993
6,73,0.2305088221363872,0.41665787192011905
6,74,0.11734469289364208,0.3070415089952427
6,75,0.26547181784011864,0.35048469988120673
6,76,0.20753468847846684,0.37754223908406265
