series,time,juv,adult
1,57,-0.014056369498894562,0.6273448814497988
1,61,-0.1454844114563395,0.3876577622800349
1,63,0.5566941563716046,0.3790955580861564
1,64,0.015291427232359111,0.16029084416925404
1,65,0.4137987581159982,0.22016354578806335
1,67,0.3257506096832496,0.19773016146385594
1,68,0.2556165285972922,0.20701056072419066
1,69,0.29454401984092876,0.19750050623263374
1,70,0.2742611824338823,0.20542037254372342
1,71,0.28465324354189864,0.19938398937605095
1,72,0.2797284957898514,0.20376624916192365
1,73,0.2818681884853438,0.20071245677657376
1,74,0.2811286946016901,0.2027875605061811
1,75,0.2812334064509277,0.20141157930933148
1,76,0.28138565319984926,0.2023076109735035
2,57,0.07544801129945736,0.22510110619883053
2,60,0.767722193902006,0.4856757660654743
2,61,0.6791486846161454,0.4195285823909334
2,63,0.7044433738702629,0.43835238275286614
2,65,0.7049390273732955,0.442389530278321
2,67,0.7038343034743679,0.44268058925882064
2,68,0.7032416240332099,0.4423908309993698
2,69,0.7034657594077715,0.44256584792818104
2,70,0.7034038606598018,0.4424783872046736
2,71,0.7034073181262824,0.4425152537387538
2,72,0.703418276593224,0.4425028074276925
2,73,0.7034079280211862,0.44250535138336383
2,74,0.7034144867992307,0.4425059390407335
2,75,0.7034111000816203,0.44250485088816327
2,76,0.7034125727127313,0.4425056675277546
3,57,0.047090476290664304,0.6720993555025296
3,60,-3.370607850777949,-3.379542481310356
3,61,-4.432982619367207,-4.647662906826119
3,63,-6.486926446638505,-7.069454200806522
3,65,-8.524470774626487,-9.442329346299095
3,67,-10.55677475272497,-11.79555731072345
3,68,-11.57169782346147,-12.96804381668927
3,69,-12.586056459298277,-14.138739853432467
3,70,-13.599992436974528,-15.308123036102723
3,71,-14.613614841203443,-16.476544062197426
3,72,-15.627006101610473,-17.644260836103694
3,73,-16.6402277301864,-18.811462849277103
3,74,-17.653325243343417,-19.97828908594621
3,75,-18.666332131077198,-21.144841297885556
3,76,-19.679272940610392,-22.311193855741816
4,60,0.37003817446395654,0.15276846332994987
4,61,0.4619537463547328,0.1578860159495487
4,63,0.4137255183014831,0.15336206678645614
4,64,0.4528879840130359,0.16965170020945228
4,65,0.4257614779609285,0.1678102043074349
4,67,0.44048227899196646,0.16913329002358043
4,68,0.4286605474672188,0.16414695521882175
4,69,0.437013580908063,0.1646851043661045
4,70,0.43478411689818064,0.16685792418386283
4,71,0.43253070936944876,0.16426928987171815
4,72,0.4361350651182218,0.16579352602674058
4,73,0.4335907030906187,0.16561846102832636
4,74,0.43428110207466686,0.16496012112432168
4,75,0.43496018705754974,0.16574879506906326
4,76,0.4338650078963352,0.16528246479834394
5,60,0.7250772956117121,0.7152861607779226
5,61,0.19274001976076427,0.5165196932980972
5,63,0.46909314422787524,0.5753548357533397
5,64,0.3875241605530828,0.46704679195901344
5,65,0.4990500035556472,0.537222767896715
5,67,0.46663854527980375,0.5097348496521007
5,68,0.44308440827012896,0.5178900315851364
5,69,0.4458171518025695,0.5057140829817556
5,70,0.45339837397493843,0.5162269492217589
5,71,0.4432475317379071,0.5094190287301735
5,72,0.45176743655814217,0.5126311678551734
5,73,0.4464056648555087,0.5119505878305736
5,74,0.44884116990354744,0.5112769317118818
5,75,0.44842723423217495,0.5123769853057726
5,76,0.4478028485359426,0.5113889365851265
6,60,-1.5942182305545909,-0.004091077140289279
6,61,-1.7865788909598657,-0.7528773983441771
6,63,-3.8418286373570396,-3.389861602442064
6,64,-4.897697086843188,-4.7014566711119175
6,65,-5.952729472170843,-6.004313005832655
6,67,-8.058866869072235,-8.586358568020227
6,68,-9.108133101195536,-9.86340893519746
6,69,-10.153921079522034,-11.129383983237288
6,70,-11.195793514396335,-12.383277533643813
6,71,-12.233543913192447,-13.624611099936402
6,72,-13.267201444135202,-14.853538227898534
6,73,-14.29700724218661,-16.070815986779273
6,74,-15.32336060699823,-17.27766253450458
6,75,-16.34674956095019,-18.47555659069959
6,76,-17.367684583188733,-19.66604148190887
