series,time,juv,adult
1,61,-5.425795213600896,-4.812067503222392
1,63,-7.541707039218026,-6.704076747214981
1,64,-8.579356151072849,-7.633157813849083
1,65,-9.611351291216629,-8.557670475612952
1,67,-11.66773497007488,-10.400618195829558
1,68,-12.694288009589052,-11.320791428515161
1,69,-13.720396308944528,-12.240613154031129
1,70,-14.746269948320005,-13.16024968108865
1,71,-15.772019829351002,-14.079788623942918
1,72,-16.797704458888273,-14.999276144723058
1,73,-17.82335469038664,-15.91873656738974
1,74,-18.84898679043804,-16.83818270961269
1,75,-19.874609333876304,-17.757621326027373
1,76,-20.90022684046695,-18.677055976280506
2,60,-1.5621699258642578,-0.36571613050668106
2,61,-3.012210500656033,-1.7630847509678587
2,63,-6.218026593549471,-4.5143023842841306
2,65,-8.685796433517062,-6.681219125628079
2,67,-10.859103412586872,-8.616205187159958
2,68,-11.907165496663731,-9.553311365799392
2,69,-12.944637122685393,-10.482079131812059
2,70,-13.976506957110876,-11.406436397506157
2,71,-15.005419007248236,-12.328464913327963
2,72,-16.03277072989655,-13.249264945609825
2,73,-17.05929970989252,-14.169417215250332
2,74,-18.085394971737394,-15.089228010269107
2,75,-19.111261622988128,-16.00885881605111
2,76,-20.137007782772955,-16.92839475682121
3,60,-5.358127311314618,-2.9528426707914917
3,61,-7.058136804498766,-4.4032877681968134
3,63,-9.79935084543461,-6.785398062002245
3,65,-12.064731767693322,-8.792868396639191
3,67,-14.176805117508724,-10.67963674213804
3,68,-15.213541070181547,-11.607825126788143
3,69,-16.24502223580621,-12.53187633081701
3,70,-17.27372918753311,-13.453743350923604
3,71,-18.30097274649594,-14.374458218158349
3,72,-19.32744470176403,-15.294565589333375
3,73,-20.353509904737038,-16.21435271786913
3,74,-21.379360712750763,-17.133971049802586
3,75,-22.405098522373716,-18.05350041628598
3,76,-23.430776777328262,-18.972982894421893
4,61,0.3084826485284523,-0.13960036050029803
4,63,0.24440634902554648,0.3585629470688183
4,64,0.016741157063458266,0.07083865353470557
4,65,0.8942346749582575,0.38318904115551
4,67,0.3364712107956177,0.11704663380707854
4,68,0.8036671075828263,0.38082569896621554
4,69,0.4796059064712442,0.2984475568612673
4,70,0.6191505892272554,0.18815525799419755
4,71,0.6805289480424149,0.3548720729927517
4,72,0.5066717088202473,0.22436415861660233
4,73,0.6947433077182136,0.2909602436236814
4,74,0.5816476017556675,0.2910217245669847
4,75,0.6127467612893642,0.23873573986461286
4,76,0.6476896354753321,0.30392523881898187
5,61,0.7025776864272137,0.5732184682300496
5,63,0.7036974448181522,0.6228174156273476
5,64,0.773213694005807,0.6604840889620103
5,65,0.7306805440111197,0.6476004213640891
5,67,0.7448877222233983,0.6529591703779137
5,68,0.7448236126425104,0.6451073373132948
5,69,0.74826446320435,0.6514450103503534
5,70,0.7441734040146144,0.6472463854012326
5,71,0.7475935788660005,0.6495475420489708
5,72,0.7452691206475524,0.6485999192453088
5,73,0.746582242308197,0.6487424959174148
5,74,0.7460119633955007,0.6489778968309655
5,75,0.7461297194918017,0.6486346482518147
5,76,0.7462338642708867,0.6489437558806965
6,61,-0.05382913555086208,0.6939476979785664
6,63,0.7906307687834012,0.4357634803940697
6,64,0.15336064603935487,0.6134220314080678
6,65,0.20099358767036574,0.2828707387261302
6,67,0.26781759327202886,0.39521079334574116
6,68,0.573560364957887,0.5912407649475733
6,69,0.36791870056229214,0.4421543275845401
6,70,0.5334470668222662,0.5537375525295161
6,71,0.4272993508230634,0.4673254794631305
6,72,0.5037537776075448,0.5324888852785422
6,73,0.45718167785601865,0.4831741341242913
6,74,0.4875869162701346,0.519965164902155
6,75,0.4708005243036934,0.49290415177054064
6,76,0.4800711734971767,0.5126816145025447
