series,time,juv,adult
1,71,-1.9089518324868737,-2.0125974657748866
1,72,-2.9062564454070294,-3.017780849904137
1,73,-3.9587689514998914,-3.9990645296700245
1,74,-5.0262190271677705,-4.951895639599815
1,75,-6.089092525776913,-5.877123995297083
1,76,-7.143370730505412,-6.781336040603754
2,71,0.7634824834686066,0.5229746546389101
2,72,0.2714692724750062,0.31479918876835233
2,73,0.5554655195073593,0.3611288105625166
2,74,0.41364229168737915,0.352465791064751
2,75,0.4859123647703433,0.3454845430644838
2,76,0.4507578871459627,0.35421696885473153
3,71,0.3698404468645246,0.36718333081990356
3,72,0.3589836553065482,0.242248997166078
3,73,0.38147708277592074,0.3244529682786481
3,74,0.36073137073329237,0.2726437881280364
3,75,0.37779715648009843,0.3050221994234878
3,76,0.3651976218978989,0.2851368396814165
4,71,0.23496692493619958,0.16759588236709935
4,72,0.28816489009855695,0.1696758636268459
4,73,0.3115044835417373,0.19408639306824083
4,74,0.27254804133486593,0.18797715375600058
4,75,0.2641305458931007,0.17314953036727304
4,76,0.29179775430100896,0.17960577243763792
5,71,0.2897410949791365,0.46456979931439457
5,72,0.516117362403446,0.5561814814717576
5,73,0.44071411935518,0.5935054495686098
5,74,0.3534709757690014,0.5185882012641116
5,75,0.44882512817645825,0.5356413697938405
5,76,0.4489251547617217,0.5710692207892935
6,71,0.3992509078768185,0.3373678508834504
6,72,0.11217865470001759,0.3676652159049211
6,73,0.05226406565527016,0.22092440173205094
6,74,0.27192583155290895,0.3201484844378856
6,75,0.14085834868594818,0.32354713778647765
6,76,0.1340362294127764,0.26678296143486024
