series,time,juv,adult
1,69,0.42461624979965157,-0.4218186273739471
1,70,0.9192846635162021,0.9895226473974195
1,71,-0.5155739872832961,0.44013762594023786
1,72,-0.8819827555943479,-0.2738296358993941
1,73,-1.0291338080765267,-1.035355684535527
1,74,-1.6176868711255474,-1.8644812725279265
1,75,-2.367893552006825,-2.672061647342827
1,76,-3.2262707453119437,-3.5091961932822198
2,69,0.8401996778664151,0.8034720333622279
2,70,0.22396327673308758,0.2881246275414561
2,71,0.7527526777362233,0.5137861977284196
2,72,0.4653444251086577,0.41668586579355604
2,73,0.6317933247596005,0.4455022154373073
2,74,0.5446127311751865,0.4375650013976132
2,75,0.5908994860573799,0.43612772794175303
2,76,0.5673678159863355,0.4398093513534235
3,69,0.8271342877865474,0.7146354299899474
3,70,0.10575083270602705,0.32728895796389096
3,71,0.6224142678497621,0.3953587971371807
3,72,0.3568893921630233,0.4150419299714045
3,73,0.4957495156361909,0.36587446527309464
3,74,0.42935692817848575,0.41023879308979927
3,75,0.46030415595493773,0.37581054404311504
3,76,0.448031052371168,0.40090007926142096
4,69,0.8264331804314416,0.5971385241371339
4,70,0.02822774952254482,0.3834813535450732
4,71,-0.4270477834616576,0.0717624637476587
4,72,0.09166027520891618,-0.04841861113854748
4,73,0.6743786024771456,0.3127469238024859
4,74,0.3015021937722542,0.320885016105218
4,75,-0.009522794751473974,0.11709154311330659
4,76,0.3481498466030741,0.08668160941146745
5,69,0.6063856089757481,0.8566904703558481
5,70,-0.011879210980991074,0.49608189403284614
5,71,0.4395215104327471,0.38977610152866365
5,72,0.6533859489282716,0.7011604891723194
5,73,0.3192773943057525,0.5736540269426499
5,74,0.417449184472421,0.47103397247908574
5,75,0.5670211666089618,0.6118881570598975
5,76,0.41241735389929035,0.5706295547748368
6,69,0.3495104624929744,0.12055303671693308
6,70,0.401027773254707,0.5248250062371551
6,71,-0.09602741458429814,0.2671899766008961
6,72,0.2850593225827278,0.2114359826076012
6,73,0.3456378210400876,0.4215940250866966
6,74,0.08603670396645144,0.2846348488595935
6,75,0.30011646138204134,0.2832425625442477
6,76,0.27865232517574223,0.36609814581958827
