series,time,juv_f,adult_f,juv,adult,sim
3,5,0.34329352072324,0.2667664334471087,-0.411580972359574,0.237657733094583,5
4,1,0.2440225376525432,0.002121909416662598,-0.480004753654739,-1.03002692733709,5
4,2,0.5996756362435298,0.3381002036793586,1.08832337086541,-0.289928500472415,5
4,3,0.18672895082114885,0.25968434885597086,0.548652756438605,0.484104044107036,5
4,4,0.03472019219909958,0.08597128693384971,0.0224988127852531,0.211176185625796,5
4,5,0.41379470970037946,0.1363831590897539,-1.28534570659737,0.183826237575128,5
5,1,-0.20626534117085638,0.018944730287249682,1.24931222956505,0.0317520670695359,5
5,2,0.9379869877657774,0.7983263947994044,1.54901915666395,1.55360622965108,5
5,3,0.5394354331582522,0.8435612750858208,1.07847685209768,0.878554640536505,5
5,4,-0.12744096848004147,0.4506893255440487,-0.753044290768257,0.33590040808072,5
5,5,0.3330947976040881,0.33053522670816277,-1.28534570659737,0.237657733094583,5
6,1,0.6967935688436555,0.28954836989627697,-0.411580972359574,-0.513687138536336,5
6,2,0.30343846488122833,0.541423215535017,0.247763713962973,-0.394326913239996,5
6,3,-0.3982738949537152,0.19715792320952127,-0.0773342771834238,0.0959451701662267,5
6,4,-0.09491340694340604,-0.003979218209265553,-1.28534570659737,-0.820405893549528,5
6,5,0.5846007196677631,0.3848591827995799,-0.350373814296942,-0.918648568535666,5
1,1,-1.9089518324868737,-2.0125974657748866,-0.647128101242814,-1.15860380645016,6
1,2,-2.9062564454070294,-3.017780849904137,0.325336199287891,0.183826237575128,6
1,3,-3.9587689514998914,-3.9990645296700245,-0.197958358611432,0.689403313388867,6
1,4,-5.0262190271677705,-4.951895639599815,0.618448275560071,0.33590040808072,6
1,5,-6.089092525776913,-5.877123995297083,0.536159141595623,0.237657733094583,6
1,6,-7.143370730505412,-6.781336040603754,-1.28534570659737,-1.03002692733709,6
2,1,0.7634824834686066,0.5229746546389101,-0.882675230126054,-0.03779642317925,6
2,2,0.2714692724750062,0.31479918876835233,2.18205975144069,0.841477483894459,6
2,3,0.5554655195073593,0.3611288105625166,-0.882675230126054,1.41963063470958,6
2,4,0.41364229168737915,0.352465791064751,2.62143279142576,1.04263043800892,6
2,5,0.4859123647703433,0.3454845430644838,-1.28534570659737,0.593054166306864,6
2,6,0.4507578871459627,0.35421696885473153,-0.753044290768257,0.126279374293161,6
3,1,0.3698404468645246,0.36718333081990356,0.226636632994981,-0.340495417720542,6
3,2,0.3589836553065482,0.242248997166078,2.15155769612041,0.423781475489621,6
3,3,0.38147708277592074,0.3244529682786481,0.618448275560071,0.733702148767084,6
3,4,0.36073137073329237,0.2726437881280364,2.26820463429095,0.358753856381792,6
3,5,0.37779715648009843,0.3050221994234878,0.618448275560071,0.15554899795196,6
3,6,0.3651976218978989,0.2851368396814165,-0.411580972359574,0.237657733094583,6
4,1,0.23496692493619958,0.16759588236709935,-0.411580972359574,-0.00229750481991066,6
4,2,0.28816489009855695,0.1696758636268459,-0.480004753654739,-1.03002692733709,6
4,3,0.3115044835417373,0.19408639306824083,1.08832337086541,-0.289928500472415,6
4,4,0.27254804133486593,0.18797715375600058,0.548652756438605,0.484104044107036,6
4,5,0.2641305458931007,0.17314953036727304,0.0224988127852531,0.211176185625796,6
4,6,0.29179775430100896,0.17960577243763792,-1.28534570659737,0.183826237575128,6
5,1,0.2897410949791365,0.46456979931439457,-1.28534570659737,0.0317520670695359,6
5,2,0.516117362403446,0.5561814814717576,1.24931222956505,0.0317520670695359,6
5,3,0.44071411935518,0.5935054495686098,1.54901915666395,1.55360622965108,6
5,4,0.3534709757690014,0.5185882012641116,1.07847685209768,0.878554640536505,6
5,5,0.44882512817645825,0.5356413697938405,-0.753044290768257,0.33590040808072,6
5,6,0.4489251547617217,0.5710692207892935,-1.28534570659737,0.237657733094583,6
6,1,0.3992509078768185,0.3373678508834504,-0.557577238979657,-0.289928500472415,6
6,2,0.11217865470001759,0.3676652159049211,-0.411580972359574,-0.513687138536336,6
6,3,0.05226406565527016,0.22092440173205094,0.247763713962973,-0.394326913239996,6
6,4,0.27192583155290895,0.3201484844378856,-0.0773342771834238,0.0959451701662267,6
6,5,0.14085834868594818,0.32354713778647765,-1.28534570659737,-0.820405893549528,6
6,6,0.1340362294127764,0.26678296143486024,-0.350373814296942,-0.918648568535666,6
1,1,0.6590246061549996,0.7348032493716166,-1.28534570659737,-0.820405893549528,7
1,2,-0.4979557178929746,0.1773280399346119,-0.647128101242814,-1.15860380645016,7
1,3,-0.1388188812533287,-0.2455464702796596,0.325336199287891,0.183826237575128,7
1,4,0.45101292358651135,0.45758400357242146,-0.197958358611432,0.689403313388867,7
1,5,-0.16024948603967895,0.08699385891611042,0.618448275560071,0.33590040808072,7
1,6,0.3708792927227369,0.21073406441013914,0.536159141595623,0.237657733094583,7
1,7,0.06351761490285575,0.19593195036006847,-1.28534570659737,-1.03002692733709,7
2,1,0.5911455886640848,0.38789118691757235,-0.295005204872071,-0.00229750481991066,7
2,2,0.4856224825035192,0.37281535431439666,-0.882675230126054,-0.03779642317925,7
2,3,0.5482639630459056,0.38680397974246167,2.18205975144069,0.841477483894459,7
2,4,0.512599529369574,0.3749932671537312,-0.882675230126054,1.41963063470958,7
2,5,0.5326973083228954,0.38336735099540065,2.62143279142576,1.04263043800892,7
2,6,0.5217334194862118,0.377715786130534,-1.28534570659737,0.593054166306864,7
2,7,0.5276062531134489,0.38130635700058657,-0.753044290768257,0.126279374293161,7
3,1,0.917593594411698,0.8693075124895039,0.30689240576723,-0.113675863621332,7
3,2,0.0035174567367474716,0.2972063467189032,0.226636632994981,-0.340495417720542,7
3,3,0.7415422155356958,0.44391410496601386,2.15155769612041,0.423781475489621,7
3,4,0.3193557845547594,0.4066661399042091,0.618448275560071,0.733702148767084,7
3,5,0.5888342231801642,0.40789844128930147,2.26820463429095,0.358753856381792,7
3,6,0.42118525484931785,0.3931341834375181,0.618448275560071,0.15554899795196,7
3,7,0.5295276265074382,0.41028181553321746,-0.411580972359574,0.237657733094583,7
4,1,-0.2955200022746877,0.1342449120684035,0.425169289256568,0.211176185625796,7
4,2,0.04367380505035159,-0.03658570721052577,-0.411580972359574,-0.00229750481991066,7
4,3,0.6493665709269103,0.2867725362337622,-0.480004753654739,-1.03002692733709,7
4,4,0.2956805054965308,0.28036625946262395,1.08832337086541,-0.289928500472415,7
4,5,0.11754446178464152,0.08695757998479645,0.548652756438605,0.484104044107036,7
4,6,0.4991903920796757,0.1688362649854532,0.0224988127852531,0.211176185625796,7
4,7,0.4047475607744192,0.2582130047140063,-1.28534570659737,0.183826237575128,7
5,1,0.42777393694034527,0.511368067591452,0.343212400482484,0.642619163093913,7
5,2,0.5300513644630902,0.5398869839127107,-1.28534570659737,0.0317520670695359,7
5,3,0.4935879854509716,0.5590787217903145,1.24931222956505,0.0317520670695359,7
5,4,0.47291616242893697,0.5245975566888617,1.54901915666395,1.55360622965108,7
5,5,0.5124332383894883,0.5460918192340627,1.07847685209768,0.878554640536505,7
5,6,0.4872124293879438,0.5449200843862061,-0.753044290768257,0.33590040808072,7
5,7,0.48945576789843404,0.534098663615453,-1.28534570659737,0.237657733094583,7
6,1,0.6027084199030027,0.5814328925366039,-0.411580972359574,0.0317520670695359,7
6,2,-0.14155609198863237,0.32595027532030685,-0.557577238979657,-0.289928500472415,7
6,3,0.13094138484911252,0.12582751409958542,-0.411580972359574,-0.513687138536336,7
6,4,0.44435360939721785,0.44275398002205196,0.247763713962973,-0.394326913239996,7
6,5,0.061162431569704356,0.2872474421853335,-0.0773342771834238,0.0959451701662267,7
6,6,0.325032779917215,0.26268579003814074,-1.28534570659737,-0.820405893549528,7
6,7,0.2882661240379921,0.3689048317536246,-0.350373814296942,-0.918648568535666,7
1,1,0.42461624979965157,-0.4218186273739471,-0.0773342771834238,-0.340495417720542,8
1,2,0.9192846635162021,0.9895226473974195,-1.28534570659737,-0.820405893549528,8
1,3,-0.5155739872832961,0.44013762594023786,-0.647128101242814,-1.15860380645016,8
1,4,-0.8819827555943479,-0.2738296358993941,0.325336199287891,0.183826237575128,8
1,5,-1.0291338080765267,-1.035355684535527,-0.197958358611432,0.689403313388867,8
1,6,-1.6176868711255474,-1.8644812725279265,0.618448275560071,0.33590040808072,8
1,7,-2.367893552006825,-2.672061647342827,0.536159141595623,0.237657733094583,8
1,8,-3.2262707453119437,-3.5091961932822198,-1.28534570659737,-1.03002692733709,8
2,1,0.8401996778664151,0.8034720333622279,0.268149338927929,0.211176185625796,8
2,2,0.22396327673308758,0.2881246275414561,-0.295005204872071,-0.00229750481991066,8
2,3,0.7527526777362233,0.5137861977284196,-0.882675230126054,-0.03779642317925,8
2,4,0.4653444251086577,0.41668586579355604,2.18205975144069,0.841477483894459,8
2,5,0.6317933247596005,0.4455022154373073,-0.882675230126054,1.41963063470958,8
2,6,0.5446127311751865,0.4375650013976132,2.62143279142576,1.04263043800892,8
2,7,0.5908994860573799,0.43612772794175303,-1.28534570659737,0.593054166306864,8
2,8,0.5673678159863355,0.4398093513534235,-0.753044290768257,0.126279374293161,8
3,1,0.8271342877865474,0.7146354299899474,0.0224988127852531,-0.154371675325503,8
3,2,0.10575083270602705,0.32728895796389096,0.30689240576723,-0.113675863621332,8
3,3,0.6224142678497621,0.3953587971371807,0.226636632994981,-0.340495417720542,8
3,4,0.3568893921630233,0.4150419299714045,2.15155769612041,0.423781475489621,8
3,5,0.4957495156361909,0.36587446527309464,0.618448275560071,0.733702148767084,8
3,6,0.42935692817848575,0.41023879308979927,2.26820463429095,0.358753856381792,8
3,7,0.46030415595493773,0.37581054404311504,0.618448275560071,0.15554899795196,8
3,8,0.448031052371168,0.40090007926142096,-0.411580972359574,0.237657733094583,8
4,1,0.8264331804314416,0.5971385241371339,0.226636632994981,0.503279570993828,8
4,2,0.02822774952254482,0.3834813535450732,0.425169289256568,0.211176185625796,8
4,3,-0.4270477834616576,0.0717624637476587,-0.411580972359574,-0.00229750481991066,8
4,4,0.09166027520891618,-0.04841861113854748,-0.480004753654739,-1.03002692733709,8
4,5,0.6743786024771456,0.3127469238024859,1.08832337086541,-0.289928500472415,8
4,6,0.3015021937722542,0.320885016105218,0.548652756438605,0.484104044107036,8
4,7,-0.009522794751473974,0.11709154311330659,0.0224988127852531,0.211176185625796,8
4,8,0.3481498466030741,0.08668160941146745,-1.28534570659737,0.183826237575128,8
5,1,0.6063856089757481,0.8566904703558481,0.584598078003485,0.464477287193792,8
5,2,-0.011879210980991074,0.49608189403284614,0.343212400482484,0.642619163093913,8
5,3,0.4395215104327471,0.38977610152866365,-1.28534570659737,0.0317520670695359,8
5,4,0.6533859489282716,0.7011604891723194,1.24931222956505,0.0317520670695359,8
5,5,0.3192773943057525,0.5736540269426499,1.54901915666395,1.55360622965108,8
5,6,0.417449184472421,0.47103397247908574,1.07847685209768,0.878554640536505,8
5,7,0.5670211666089618,0.6118881570598975,-0.753044290768257,0.33590040808072,8
5,8,0.41241735389929035,0.5706295547748368,-1.28534570659737,0.237657733094583,8
6,1,0.3495104624929744,0.12055303671693308,-0.0421155732236146,-0.113675863621332,8
6,2,0.401027773254707,0.5248250062371551,-0.411580972359574,0.0317520670695359,8
6,3,-0.09602741458429814,0.2671899766008961,-0.557577238979657,-0.289928500472415,8
6,4,0.2850593225827278,0.2114359826076012,-0.411580972359574,-0.513687138536336,8
6,5,0.3456378210400876,0.4215940250866966,0.247763713962973,-0.394326913239996,8
6,6,0.08603670396645144,0.2846348488595935,-0.0773342771834238,0.0959451701662267,8
6,7,0.30011646138204134,0.2832425625442477,-1.28534570659737,-0.820405893549528,8
6,8,0.27865232517574223,0.36609814581958827,-0.350373814296942,-0.918648568535666,8
1,1,1.55831519210525,0.9417318105497823,-0.882675230126054,-1.73675695726528,9
1,2,1.2285806447051795,1.6042849404736041,-0.0773342771834238,-0.340495417720542,9
1,3,-0.5002128274938459,0.6689159880441005,-1.28534570659737,-0.820405893549528,9
1,4,-1.449576501115948,-0.4891516496770473,-0.647128101242814,-1.15860380645016,9
1,5,-2.530036342522366,-1.9288996020306164,0.325336199287891,0.183826237575128,9
1,6,-3.6602273079085292,-3.19054643154336,-0.197958358611432,0.689403313388867,9
1,7,-4.707657938245906,-4.285434399865846,0.618448275560071,0.33590040808072,9
1,8,-5.709150589524031,-5.291669973802573,0.536159141595623,0.237657733094583,9
1,9,-6.684008542849923,-6.248024208812481,-1.28534570659737,-1.03002692733709,9
2,1,-0.12025380207523333,-0.454448122800762,0.510335748070559,-0.00229750481991066,9
2,2,1.172129396699335,0.8423841867436347,0.268149338927929,0.211176185625796,9
2,3,0.27603382152869566,0.5791083559585982,-0.295005204872071,-0.00229750481991066,9
2,4,0.44881394634464855,0.19338647560564198,-0.882675230126054,-0.03779642317925,9
2,5,0.6576435215563928,0.5929547967354593,2.18205975144069,0.841477483894459,9
2,6,0.43466750577249214,0.34174819863774086,-0.882675230126054,1.41963063470958,9
2,7,0.620639272599104,0.48513135255174816,2.62143279142576,1.04263043800892,9
2,8,0.4988392158966158,0.4112117627234163,-1.28534570659737,0.593054166306864,9
2,9,0.5756496765194469,0.4442444265627871,-0.753044290768257,0.126279374293161,9
3,1,-1.5007702957826339,-1.2049388776486827,0.0224988127852531,-0.00229750481991066,9
3,2,-2.633974049446706,-2.673600881714838,0.0224988127852531,-0.154371675325503,9
3,3,-3.675823363666932,-3.859698704135515,0.30689240576723,-0.113675863621332,9
3,4,-4.67774310332831,-4.913446146766133,0.226636632994981,-0.340495417720542,9
3,5,-5.659695636284561,-5.901747935144985,2.15155769612041,0.423781475489621,9
3,6,-6.6270317952679685,-6.85145500812269,0.618448275560071,0.733702148767084,9
3,7,-7.583147493137841,-7.776341770101696,2.26820463429095,0.358753856381792,9
3,8,-8.531077460327076,-8.6849183269223,0.618448275560071,0.15554899795196,9
3,9,-9.473308543017138,-9.58278801950394,-0.411580972359574,0.237657733094583,9
4,1,1.2010957712513755,0.7974802254629342,0.343212400482484,-0.513687138536336,9
4,2,0.6580798233860645,0.8355472258369677,0.226636632994981,0.503279570993828,9
4,3,-0.5597707784026656,0.31962786816036726,0.425169289256568,0.211176185625796,9
4,4,-0.6716368855911623,-0.06556008218195365,-0.411580972359574,-0.00229750481991066,9
4,5,0.0852170700137707,-0.10425122889874489,-0.480004753654739,-1.03002692733709,9
4,6,0.7650439697677941,0.4368433262975059,1.08832337086541,-0.289928500472415,9
4,7,0.2600077114765141,0.41809659891139844,0.548652756438605,0.484104044107036,9
4,8,-0.21077510697172053,0.12934710527720045,0.0224988127852531,0.211176185625796,9
4,9,0.13653415243078887,0.04465270843971662,-1.28534570659737,0.183826237575128,9
5,1,1.0334633261039565,0.9783427252347147,0.913006224541875,0.575855645995213,9
5,2,0.5043614203180535,0.9319081789009784,0.584598078003485,0.464477287193792,9
5,3,-0.23031925775804177,0.4783167478017362,0.343212400482484,0.642619163093913,9
5,4,0.2246796302151346,0.3257819089462261,-1.28534570659737,0.0317520670695359,9
5,5,0.7346331080018762,0.7430741020657672,1.24931222956505,0.0317520670695359,9
5,6,0.3575122031768279,0.6977176790719422,1.54901915666395,1.55360622965108,9
5,7,0.15750371306364847,0.4686140593058109,1.07847685209768,0.878554640536505,9
5,8,0.5274475286815622,0.5545811929791192,-0.753044290768257,0.33590040808072,9
5,9,0.5051388027223743,0.6781538824429503,-1.28534570659737,0.237657733094583,9
6,1,-0.2374335868767577,0.16817767673060413,-0.411580972359574,0.0959451701662267,9
6,2,0.37578659814121723,0.2677611403925377,-0.0421155732236146,-0.113675863621332,9
6,3,0.2709343490488716,0.4963273131054345,-0.411580972359574,0.0317520670695359,9
6,4,-0.006542132748717305,0.26902054646413004,-0.557577238979657,-0.289928500472415,9
6,5,0.3054225876235727,0.3245120777770993,-0.411580972359574,-0.513687138536336,9
6,6,0.2305088221363872,0.41665787192011905,0.247763713962973,-0.394326913239996,9
6,7,0.11734469289364208,0.3070415089952427,-0.0773342771834238,0.0959451701662267,9
6,8,0.26547181784011864,0.35048469988120673,-1.28534570659737,-0.820405893549528,9
6,9,0.20753468847846684,0.37754223908406265,-0.350373814296942,-0.918648568535666,9
1,1,-0.26450940714556076,0.3900707757341109,-0.0773342771834238,-2.07495487016591,10
1,2,-0.4850462150842187,-0.16742107005810375,-0.882675230126054,-1.73675695726528,10
1,3,0.7298977148925005,0.3147749089474725,-0.0773342771834238,-0.340495417720542,10
1,4,-0.025542342999719695,0.3276573019315696,-1.28534570659737,-0.820405893549528,10
1,5,0.09598158859385894,-0.03332374443102484,-0.647128101242814,-1.15860380645016,10
1,6,0.38161473232433957,0.3948230588102224,0.325336199287891,0.183826237575128,10
1,7,0.1065897143762449,0.0984903170244895,-0.197958358611432,0.689403313388867,10
1,8,0.40118975994945333,0.3226367444821761,0.618448275560071,0.33590040808072,10
1,9,0.1854253758142644,0.1657922488994203,0.536159141595623,0.237657733094583,10
1,10,0.36274876309942045,0.27502954682985126,-1.28534570659737,-1.03002692733709,10
2,1,0.7881669325477039,0.37736133764006863,-1.28534570659737,-0.154371675325503,10
2,2,0.7179421927942673,0.5941036138287086,0.510335748070559,-0.00229750481991066,10
2,3,0.8729434964854454,0.5513678466576156,0.268149338927929,0.211176185625796,10
2,4,0.7444665010530214,0.5209026538551687,-0.295005204872071,-0.00229750481991066,10
2,5,0.8197502553675698,0.5659279983814598,-0.882675230126054,-0.03779642317925,10
2,6,0.7921653441567518,0.5321512184489835,2.18205975144069,0.841477483894459,10
2,7,0.7938760874297444,0.5487980021618798,-0.882675230126054,1.41963063470958,10
2,8,0.8016278599075363,0.5443379727402836,2.62143279142576,1.04263043800892,10
2,9,0.7938494411233632,0.5430635338337975,-1.28534570659737,0.593054166306864,10
2,10,0.7985986152932181,0.5457309112946764,-0.753044290768257,0.126279374293161,10
3,1,0.08110705613913734,0.10383693285547377,-1.28534570659737,0.288224650342709,10
3,2,0.9340238479886589,0.6837623938352535,0.0224988127852531,-0.00229750481991066,10
3,3,0.37075787292499035,0.2860150059955745,0.0224988127852531,-0.154371675325503,10
3,4,0.7416333549025991,0.5486882153792245,0.30689240576723,-0.113675863621332,10
3,5,0.5790648705004621,0.3524207899385611,0.226636632994981,-0.340495417720542,10
3,6,0.631039741379843,0.4674914745786985,2.15155769612041,0.423781475489621,10
3,7,0.6462019331342639,0.41581874670409585,0.618448275560071,0.733702148767084,10
3,8,0.6120006786883081,0.4294062261593351,2.26820463429095,0.358753856381792,10
3,9,0.6436036232066821,0.43451213477562384,0.618448275560071,0.15554899795196,10
3,10,0.6223923881709972,0.42385589205887525,-0.411580972359574,0.237657733094583,10
4,1,0.7644179473371807,0.4914092182918677,0.0224988127852531,-0.918648568535666,10
4,2,0.1747839349719164,0.2903655079386528,0.343212400482484,-0.513687138536336,10
4,3,0.24372337913038825,0.08997456130891265,0.226636632994981,0.503279570993828,10
4,4,0.7529111048010358,0.38835662461545384,0.425169289256568,0.211176185625796,10
4,5,0.36426958820037975,0.32408737693313344,-0.411580972359574,-0.00229750481991066,10
4,6,0.3300569766953637,0.14758895844967945,-0.480004753654739,-1.03002692733709,10
4,7,0.6896423385168517,0.3450709940874643,1.08832337086541,-0.289928500472415,10
4,8,0.41313425206868376,0.3077737836426595,0.548652756438605,0.484104044107036,10
4,9,0.4230130231483299,0.18531395986760943,0.0224988127852531,0.211176185625796,10
4,10,0.6358040547671628,0.33096801275311,-1.28534570659737,0.183826237575128,10
5,1,0.39701314326213794,0.6012376674633878,0.0522966621743731,-0.451873776521963,10
5,2,0.7071813481998591,0.5869984475214626,0.913006224541875,0.575855645995213,10
5,3,0.6953418010479095,0.7318638034098662,0.584598078003485,0.464477287193792,10
5,4,0.5287559010078231,0.5976506256138404,0.343212400482484,0.642619163093913,10
5,5,0.7066386247566306,0.6466364793989882,-1.28534570659737,0.0317520670695359,10
5,6,0.6387327390332138,0.677367339631821,1.24931222956505,0.0317520670695359,10
5,7,0.6042063826875514,0.6130564068764018,1.54901915666395,1.55360622965108,10
5,8,0.6808250508139263,0.6601239347075548,1.07847685209768,0.878554640536505,10
5,9,0.624828546368789,0.6512230665580142,-0.753044290768257,0.33590040808072,10
5,10,0.637706270070412,0.6313991122222553,-1.28534570659737,0.237657733094583,10
6,1,0.0783159664139004,0.27725677059505577,0.158212851699816,0.815810883909706,10
6,2,0.5033186889903338,0.316030977642451,-0.411580972359574,0.0959451701662267,10
6,3,0.295421265214327,0.39876453969821,-0.0421155732236146,-0.113675863621332,10
6,4,0.2744690884355413,0.251488849544984,-0.411580972359574,0.0317520670695359,10
6,5,0.46172485087516885,0.40772518334471514,-0.557577238979657,-0.289928500472415,10
6,6,0.24197581898520074,0.31089141836300194,-0.411580972359574,-0.513687138536336,10
6,7,0.43790943780330005,0.33588027948085974,0.247763713962973,-0.394326913239996,10
6,8,0.3266468862903463,0.3639128894288263,-0.0773342771834238,0.0959451701662267,10
6,9,0.34594981955016474,0.30253219835065015,-1.28534570659737,-0.820405893549528,10
6,10,0.399835494831893,0.37213121249844194,-0.350373814296942,-0.918648568535666,10
1,0,0.4259100811121814,0.5058387169268241,-0.557577238979657,-0.653026730636419,11
1,2,0.5310361864832893,0.38135070885319483,-0.0773342771834238,-2.07495487016591,11
1,3,0.03603573573285525,0.10045434201450663,-0.882675230126054,-1.73675695726528,11
1,4,0.42049431528507913,0.3079052731240798,-0.0773342771834238,-0.340495417720542,11
1,5,0.19428250386162535,0.11789521776827916,-1.28534570659737,-0.820405893549528,11
1,6,0.324196890963459,0.26017129245616794,-0.647128101242814,-1.15860380645016,11
1,7,0.2895959754545678,0.15888562419598126,0.325336199287891,0.183826237575128,11
1,8,0.2780126290225375,0.21970664315376023,-0.197958358611432,0.689403313388867,11
