variable,MSE,MSE_SE,MAE,MAE_SE,correlation,count,covars,covars_ind,tau_,tau_ind,regularization,regularization_ind
MacPyr,4.027345653583387,2.0673116119037944,1.2802937069490092,0.34555706312634904,0.0769368730524525,21,"[""PycHel""]",3,0.2,3,10.0,1
MacJuv,1.4417779615893087,0.345816786576496,1.0114672925349777,0.14469137460838338,0.5616171254065013,21,"[""StrPur"", ""PycHel""]",4,0.2,3,10.0,1
MacPyr,2.498582345434408,0.9862660075975538,1.1415524487665716,0.24448316426182104,0.43187036835725834,21,"[""StrPur"", ""PycHel""]",4,0.2,3,10.0,1
MacJuv,1.127854689379233,0.30726610453963404,0.857747395503007,0.14002215804776072,0.6246427717421162,21,String[],1,0.5,4,10.0,1
MacPyr,1.0600025968369917,0.3706039166942873,0.8279027142552124,0.13685388057447326,0.6698394104828101,21,String[],1,0.5,4,10.0,1
MacJuv,1.1937126673294576,0.3879846618222742,0.8299971851531429,0.15887374546590702,0.6173115106659199,21,"[""StrPur""]",2,0.5,4,10.0,1
MacPyr,0.9372506376942121,0.27012023543747793,0.8184272795793908,0.11563464570242123,0.7152197677110242,21,"[""StrPur""]",2,0.5,4,10.0,1
MacJuv,1.0353166172233739,0.22304931874529754,0.893584327136305,0.10881720165482354,0.6315902423451509,21,"[""PycHel""]",3,0.5,4,10.0,1
MacPyr,1.1955136123745296,0.3915846404099939,0.8442212733326748,0.15537117718983254,0.598746848227748,21,"[""PycHel""]",3,0.5,4,10.0,1
MacJuv,1.098539341645209,0.2966408180573508,0.8846982269823934,0.1256678934373093,0.6082611226494102,21,"[""StrPur"", ""PycHel""]",4,0.5,4,10.0,1
MacPyr,1.3459696155767769,0.3744971295026506,0.8886990056321243,0.16676086066059537,0.5634506044333706,21,"[""StrPur"", ""PycHel""]",4,0.5,4,10.0,1
MacJuv,0.9454517825438844,0.2542118342023682,0.7668016170261577,0.13369126049782648,0.7133724497232112,21,String[],1,0.05,1,50.0,2
MacPyr,1.161689594288499,0.48742760608517927,0.7903457518267077,0.16386628494873112,0.6929052223589256,21,String[],1,0.05,1,50.0,2
MacJuv,25.20102572977543,7.638482759864549,3.731490899964235,0.7508995070333823,-0.36036264183269107,21,"[""StrPur""]",2,0.05,1,50.0,2
MacPyr,7.1575710147631,2.366685409917317,2.0270111579052337,0.39043544796104157,-0.570316486027758,21,"[""StrPur""]",2,0.05,1,50.0,2
MacJuv,26.32217685800582,6.2476512987039134,4.21378601471823,0.6544533703851972,-0.3217888648054714,21,"[""PycHel""]",3,0.05,1,50.0,2
MacPyr,7.70782063785216,1.7045053041477303,2.3511108884830616,0.3301589183945022,-0.5552424279366318,21,"[""PycHel""]",3,0.05,1,50.0,2
MacJuv,1.4865149741627037,0.36701368740578133,1.02327513938638,0.14822667831340086,0.42433361349545495,21,"[""StrPur"", ""PycHel""]",4,0.05,1,50.0,2
MacPyr,1.4866301364592307,0.35899266113081024,0.9919993892062072,0.1585192966603345,0.5192660421105546,21,"[""StrPur"", ""PycHel""]",4,0.05,1,50.0,2
MacJuv,0.8544823687776644,0.2032462304237756,0.7758501814876582,0.1123696722125753,0.7415292923704127,21,String[],1,0.1,2,50.0,2
MacPyr,0.9397213795185283,0.3617312414989695,0.7248390186840927,0.14393223692272863,0.7237633410833904,21,String[],1,0.1,2,50.0,2
MacJuv,1.365772958126052,0.3967081948855823,0.9105176574458961,0.1638185816086335,0.6072302198608176,21,"[""StrPur""]",2,0.1,2,50.0,2
MacPyr,1.1304828458354335,0.359939722401234,0.8592480315451345,0.1400313654366844,0.676102383285789,21,"[""StrPur""]",2,0.1,2,50.0,2
MacJuv,0.9697405061927006,0.26997535664888883,0.8084726894675104,0.12572040736846807,0.6572131852596268,21,"[""PycHel""]",3,0.1,2,50.0,2
MacPyr,1.2141232700948978,0.3855322925749615,0.851107075569709,0.15648322849591198,0.6185094594454754,21,"[""PycHel""]",3,0.1,2,50.0,2
MacJuv,0.9636875503830235,0.2480019534068563,0.8285578303938947,0.1177241419752095,0.7125256168008454,21,"[""StrPur"", ""PycHel""]",4,0.1,2,50.0,2
MacPyr,0.8755643004782202,0.24933604602667264,0.7347341739185704,0.12956272499342084,0.7311357242325588,21,"[""StrPur"", ""PycHel""]",4,0.1,2,50.0,2
MacJuv,0.8274837913383305,0.2379281751075112,0.7226089376256891,0.1235556786638727,0.730413388613011,21,String[],1,0.2,3,50.0,2
MacPyr,0.9364191926567077,0.36761768547132906,0.7309294371429955,0.14180291791330163,0.7151023189424963,21,String[],1,0.2,3,50.0,2
MacJuv,1.0012888581526571,0.2833674445870942,0.7881607208563236,0.1378570883654332,0.6802771364680653,21,"[""StrPur""]",2,0.2,3,50.0,2
MacPyr,0.9050739325450332,0.3259018670885703,0.747183973557942,0.1316795432485999,0.7325936327798185,21,"[""StrPur""]",2,0.2,3,50.0,2
MacJuv,0.8801688334791786,0.21875595227476088,0.793973606772145,0.11175301902597763,0.6945197389256853,21,"[""PycHel""]",3,0.2,3,50.0,2
MacPyr,1.1147396940182313,0.36925549470228375,0.8123067292487915,0.1508140364215748,0.6359329748906645,21,"[""PycHel""]",3,0.2,3,50.0,2
MacJuv,0.8434596171704604,0.2491894137678362,0.7481078846632674,0.11912057128706022,0.7250621712164308,21,"[""StrPur"", ""PycHel""]",4,0.2,3,50.0,2
MacPyr,1.3223962860096616,0.4203179032111782,0.8839868431370758,0.164463300947386,0.6064172277254103,21,"[""StrPur"", ""PycHel""]",4,0.2,3,50.0,2
MacJuv,0.7524123553391524,0.20618516553580354,0.7237803770152308,0.10690049606686647,0.7611832010952593,21,String[],1,0.5,4,50.0,2
MacPyr,0.912282311326997,0.31352082173140744,0.7732789553350469,0.1253638641241836,0.7192213299839025,21,String[],1,0.5,4,50.0,2
MacJuv,0.8017493595900298,0.21657916407463274,0.7394253318698499,0.11291579565747033,0.7496484517487796,21,"[""StrPur""]",2,0.5,4,50.0,2
MacPyr,0.9435828236527145,0.3189901369124206,0.7959496729920391,0.12450842174659932,0.7108451712097665,21,"[""StrPur""]",2,0.5,4,50.0,2
MacJuv,0.7105680006764158,0.19449711817600238,0.6946886692365011,0.10676508172404377,0.7600753728931366,21,"[""PycHel""]",3,0.5,4,50.0,2
MacPyr,0.9244862522868154,0.2878540277301878,0.7789921687266605,0.1260272695390465,0.7078685660784556,21,"[""PycHel""]",3,0.5,4,50.0,2
MacJuv,0.7464538373771277,0.20515808555387183,0.7013176983849938,0.11282892432995685,0.752517216805695,21,"[""StrPur"", ""PycHel""]",4,0.5,4,50.0,2
MacPyr,0.9242682601268702,0.2739518696210202,0.7926659556387867,0.12164475798367126,0.7076700297322516,21,"[""StrPur"", ""PycHel""]",4,0.5,4,50.0,2
MacJuv,1.0285230808812478,0.283722643262468,0.806068513520678,0.13761842761632836,0.7128029718589397,21,String[],1,0.05,1,100.0,3
MacPyr,1.061813388669092,0.3938535318480618,0.7829505114987324,0.14980018111019844,0.7105581862613732,21,String[],1,0.05,1,100.0,3
MacJuv,23.57754092910209,7.9436172463270225,3.5439210414665903,0.7422319240288862,-0.43050924860171563,21,"[""StrPur""]",2,0.05,1,100.0,3
MacPyr,6.420812282743448,2.523626130980674,1.833788601894326,0.3910263192104787,-0.6382405282487744,21,"[""StrPur""]",2,0.05,1,100.0,3
MacJuv,10.859393627100829,4.03182803453255,2.3652397492166353,0.5130806250398886,-0.025555653682783883,21,"[""PycHel""]",3,0.05,1,100.0,3
MacPyr,3.7137804402868566,0.9880115353330624,1.580775584725889,0.2464679483240551,0.04761435159110174,21,"[""PycHel""]",3,0.05,1,100.0,3
MacJuv,0.8433943445105334,0.2973075431799345,0.7239335276327671,0.12635556815584165,0.7216944176842025,21,"[""StrPur"", ""PycHel""]",4,0.05,1,100.0,3
MacPyr,0.9435242222800546,0.23727345625073443,0.7834784206179313,0.1283911575432838,0.710385965242872,21,"[""StrPur"", ""PycHel""]",4,0.05,1,100.0,3
MacJuv,0.8162077499218776,0.22662882604488743,0.7355820264358921,0.11728743161702024,0.7373342140070588,21,String[],1,0.1,2,100.0,3
MacPyr,0.9246545823127671,0.36453384725265287,0.7140703928489255,0.144006606857003,0.7285786305469834,21,String[],1,0.1,2,100.0,3
MacJuv,0.9706593476211163,0.27249140037052877,0.8039580898562332,0.1273402405714378,0.6945289529907955,21,"[""StrPur""]",2,0.1,2,100.0,3
MacPyr,1.0325240703235614,0.38195171268463746,0.7700117538760514,0.14825754099139254,0.6919621612318212,21,"[""StrPur""]",2,0.1,2,100.0,3
MacJuv,0.7977995127795939,0.24125974507256662,0.7083189048532758,0.12167247877130015,0.7224291911202758,21,"[""PycHel""]",3,0.1,2,100.0,3
MacPyr,1.13768409490531,0.39229343669393635,0.8101889710849002,0.15512542119809072,0.6473038649341005,21,"[""PycHel""]",3,0.1,2,100.0,3
MacJuv,0.8081539844834789,0.23799621010191652,0.7536182969857022,0.10959321304986207,0.7372898115126422,21,"[""StrPur"", ""PycHel""]",4,0.1,2,100.0,3
MacPyr,1.1595112022554532,0.3880911526232908,0.8627420529533171,0.14408111470996976,0.6414461562076126,21,"[""StrPur"", ""PycHel""]",4,0.1,2,100.0,3
MacJuv,0.6561995301185164,0.19733505807311597,0.6613428675600055,0.10460046406350818,0.7870210525102208,21,String[],1,0.2,3,500.0,4
MacPyr,1.0613091546876052,0.2953649436010029,0.8271316034558741,0.13732488216854946,0.6568822497129255,21,String[],1,0.2,3,500.0,4
MacJuv,0.8650290896403012,0.2313895751534553,0.7559165864089629,0.12116501228327471,0.7263814667371764,21,"[""StrPur""]",2,0.2,3,100.0,3
MacPyr,0.9346644942496874,0.34018649941343526,0.765354484758579,0.1320789549681586,0.7222290490666841,21,"[""StrPur""]",2,0.2,3,100.0,3
MacJuv,0.7648655116256885,0.2143700259175594,0.705389925293216,0.11560505285681068,0.7419445236120813,21,"[""PycHel""]",3,0.2,3,100.0,3
MacPyr,0.9733849739459854,0.33331602687526896,0.7539710634733149,0.14228714091422742,0.693706467007921,21,"[""PycHel""]",3,0.2,3,100.0,3
MacJuv,0.825029728281564,0.227866398425562,0.7648309792881943,0.10955895705112971,0.7291686774621523,21,"[""StrPur"", ""PycHel""]",4,0.2,3,100.0,3
MacPyr,1.0194356160178721,0.3330790719148445,0.7878759596078727,0.14118907328292904,0.6828256561318767,21,"[""StrPur"", ""PycHel""]",4,0.2,3,100.0,3
MacJuv,0.6750652953037458,0.19761376359619606,0.6814222681257753,0.10264720839021135,0.7832539333674149,21,String[],1,0.5,4,100.0,3
MacPyr,0.9676881702479667,0.28537400737027774,0.7962305775020744,0.12917140505906868,0.6918768031717536,21,String[],1,0.5,4,100.0,3
MacJuv,0.7032678335908862,0.20035457987317562,0.6915543019791011,0.10607084448732475,0.7745744204853908,21,"[""StrPur""]",2,0.5,4,100.0,3
MacPyr,0.9955140851709492,0.2834887633695782,0.8032935533528994,0.1323316954309552,0.6787700760884549,21,"[""StrPur""]",2,0.5,4,100.0,3
MacJuv,0.6619343697924908,0.19411099669002804,0.6559693993109311,0.10761935628876132,0.7791114568706585,21,"[""PycHel""]",3,0.5,4,100.0,3
MacPyr,0.9693304422700807,0.2645113761269978,0.8074189415177615,0.12597719935536322,0.6903150002531206,21,"[""PycHel""]",3,0.5,4,100.0,3
MacJuv,0.689587830010053,0.20604057411406765,0.65810792840659,0.11324349530512545,0.7713369248829035,21,"[""StrPur"", ""PycHel""]",4,0.5,4,100.0,3
MacPyr,0.9731680062447315,0.2561843374585837,0.8037456346753677,0.12789858501661028,0.6863826758653935,21,"[""StrPur"", ""PycHel""]",4,0.5,4,100.0,3
MacJuv,0.8018227945976562,0.22184836501629004,0.7173435472424461,0.1198417769033989,0.75447428717295,21,String[],1,0.05,1,500.0,4
MacPyr,0.9603829580074217,0.2893307836075396,0.793766732594861,0.1285140716484192,0.6906880641345294,21,String[],1,0.05,1,500.0,4
MacJuv,0.7454154182878958,0.21006797297493834,0.7129008395019655,0.10890082904305387,0.769713098805569,21,"[""StrPur""]",2,0.05,1,500.0,4
MacPyr,0.9981691762606798,0.3108781169726862,0.7876090311750242,0.137448388544977,0.676989201760419,21,"[""StrPur""]",2,0.05,1,500.0,4
MacJuv,0.7472951088461309,0.21487013731830293,0.67899580738685,0.11963690952152067,0.7633541844950051,21,"[""PycHel""]",3,0.05,1,500.0,4
MacPyr,0.9479062215512621,0.257977046106436,0.7874744920642003,0.12802151106347168,0.7003613038492634,21,"[""PycHel""]",3,0.05,1,500.0,4
MacJuv,0.7451605589707763,0.20521228915478823,0.7044062349394367,0.11157338731732208,0.7642104676038489,21,"[""StrPur"", ""PycHel""]",4,0.05,1,500.0,4
MacPyr,1.0010453768569787,0.27467952659280276,0.8115612227069684,0.1308460466837553,0.674517442888184,21,"[""StrPur"", ""PycHel""]",4,0.05,1,500.0,4
MacJuv,0.7198720496868887,0.20395562847772294,0.6967615250959687,0.10825789274524712,0.7728187369848342,21,String[],1,0.1,2,500.0,4
MacPyr,0.9659304360348936,0.2930579331871388,0.7860238630024713,0.13192742755499443,0.6881322200012013,21,String[],1,0.1,2,500.0,4
MacJuv,0.7417184938628454,0.20686485349275238,0.7157227353789607,0.10711196476689791,0.7666980650253591,21,"[""StrPur""]",2,0.1,2,500.0,4
MacPyr,0.9872789185558781,0.29724381196455174,0.7877137729633675,0.1354226588203935,0.6805239293497526,21,"[""StrPur""]",2,0.1,2,500.0,4
MacJuv,0.7261126950792027,0.20623299304811327,0.6745652530021127,0.11642044805819092,0.7656955241115598,21,"[""PycHel""]",3,0.1,2,500.0,4
MacPyr,0.9737458583374428,0.27228723332622684,0.7995092363479929,0.129331133013612,0.6844264225443424,21,"[""PycHel""]",3,0.1,2,500.0,4
MacJuv,0.7430073926161134,0.21653472808703936,0.6940664491287687,0.11429767206944669,0.7622288938493259,21,"[""StrPur"", ""PycHel""]",4,0.1,2,500.0,4
MacPyr,0.9815707709518487,0.26307252300295453,0.8018329473025019,0.13012199959500154,0.6814009085660288,21,"[""StrPur"", ""PycHel""]",4,0.1,2,500.0,4
MacJuv,0.6561995301185164,0.19733505807311597,0.6613428675600055,0.10460046406350818,0.7870210525102208,21,String[],1,0.2,3,500.0,4
MacPyr,1.0613091546876052,0.2953649436010029,0.8271316034558741,0.13732488216854946,0.6568822497129255,21,String[],1,0.2,3,500.0,4
MacJuv,0.6778034799818183,0.20336325361687266,0.6772371171110058,0.10467888210832979,0.779520379402951,21,"[""StrPur""]",2,0.2,3,500.0,4
MacPyr,1.0720081306247784,0.29114002384710364,0.8315308040677147,0.13794286000211803,0.649722728927455,21,"[""StrPur""]",2,0.2,3,500.0,4
MacJuv,0.6673530185439865,0.2016085808595559,0.6597055241837357,0.10773616846385635,0.7790200289142272,21,"[""PycHel""]",3,0.2,3,500.0,4
MacPyr,1.0669124094653135,0.2795501508806549,0.8344221578438562,0.13613450553855116,0.654937022590968,21,"[""PycHel""]",3,0.2,3,500.0,4
MacJuv,0.6839636101820892,0.2150867641693502,0.6584214856664592,0.11190280545966257,0.773170356484758,21,"[""StrPur"", ""PycHel""]",4,0.2,3,500.0,4
MacPyr,1.0610084170553593,0.27582549922047384,0.8302487586715858,0.13632597254002082,0.6554969879047632,21,"[""StrPur"", ""PycHel""]",4,0.2,3,500.0,4
MacJuv,1.6357993621000522,0.4633580599511887,1.0002066435717292,0.1782394502144557,0.185541554547178,21,String[],1,0.5,4,500.0,4
MacPyr,1.8296141183918342,0.6108137035346067,1.0064228153951287,0.2020800874707818,0.01278018194883161,21,String[],1,0.5,4,500.0,4
MacJuv,1.6358020170295864,0.4633582501651152,1.0002081553027509,0.17823939843584732,0.18551756921317675,21,"[""StrPur""]",2,0.5,4,500.0,4
MacPyr,1.8296151029930436,0.6108138112237573,1.0064232670649678,0.20208009680610814,0.01276036377928816,21,"[""StrPur""]",2,0.5,4,500.0,4
MacJuv,1.6358023630007437,0.46335834258712044,1.0002083191535773,0.1782394009887712,0.18551435871388908,21,"[""PycHel""]",3,0.5,4,500.0,4
MacPyr,1.8296151275193608,0.610813810955977,1.0064232868550584,0.2020800949122924,0.012759874494140573,21,"[""PycHel""]",3,0.5,4,500.0,4
MacJuv,1.6358022373473333,0.46335808415785873,1.0002084298797131,0.17823935229697357,0.18551609035318242,21,"[""StrPur"", ""PycHel""]",4,0.5,4,500.0,4
MacPyr,1.8296151889894854,0.6108138081643866,1.006423325205493,0.20208009296709598,0.012758643998941322,21,"[""StrPur"", ""PycHel""]",4,0.5,4,500.0,4
