series,time,juv_f,adult_f,juv,adult,sim
1,1,0.31160257587044315,0.42814430041100215,-1.28534570659737,-1.03002692733709,1
2,1,-1.6392655679687305,-0.6507397077972141,-0.753044290768257,0.126279374293161,1
3,1,0.219438309985144,0.44099702529528734,-0.411580972359574,0.237657733094583,1
4,1,0.385844453535616,0.289797088244285,-1.28534570659737,0.183826237575128,1
5,1,-0.8532628102146731,-0.4802383413945601,-1.28534570659737,0.237657733094583,1
6,1,-2.134544966367661,-1.793279621091127,-0.350373814296942,-0.918648568535666,1
1,1,0.22131276358901295,0.3365110802559853,0.536159141595623,0.237657733094583,2
1,2,0.15680744144950373,0.2569905831268161,-1.28534570659737,-1.03002692733709,2
2,1,3.366148156352093,2.674664744781104,-1.28534570659737,0.593054166306864,2
2,2,4.990493177684586,4.096561544098351,-0.753044290768257,0.126279374293161,2
3,1,3.0939856662089813,2.3376835096762156,0.618448275560071,0.15554899795196,2
3,2,4.694216461160889,3.7625642750163673,-0.411580972359574,0.237657733094583,2
4,1,0.039970709978965485,0.2540764761621878,0.0224988127852531,0.211176185625796,2
4,2,0.18680568089969285,0.1970759596725652,-1.28534570659737,0.183826237575128,2
5,1,0.18133607357142542,0.6681273928939934,-0.753044290768257,0.33590040808072,2
5,2,-0.23341466962487897,0.09573015647924744,-1.28534570659737,0.237657733094583,2
6,1,0.1402865778155254,0.30206638369533567,-1.28534570659737,-0.820405893549528,2
6,2,0.13855029740757027,0.2990511573872186,-0.350373814296942,-0.918648568535666,2
1,1,-0.23283875095318135,0.0841794577929888,0.618448275560071,0.33590040808072,3
1,2,0.4577813153173457,0.2772340613716507,0.536159141595623,0.237657733094583,3
1,3,0.31021190714387764,0.4382102995465426,-1.28534570659737,-1.03002692733709,3
2,1,-1.7688083854293208,-0.09606722272312314,2.62143279142576,1.04263043800892,3
2,2,-3.012761261506141,-1.4448795874049474,-1.28534570659737,0.593054166306864,3
2,3,-4.379420238434275,-2.7931206729540676,-0.753044290768257,0.126279374293161,3
3,1,-0.15512386265868655,0.28059094471469126,2.26820463429095,0.358753856381792,3
3,2,0.3496818875508194,0.3064511069036279,0.618448275560071,0.15554899795196,3
3,3,0.32319948386316216,0.4816387847468472,-0.411580972359574,0.237657733094583,3
4,1,1.7559202799763167,1.4510294467061888,0.548652756438605,0.484104044107036,3
4,2,1.571801785534651,1.668646210602645,0.0224988127852531,0.211176185625796,3
4,3,0.22390474158643764,0.9051978008488096,-1.28534570659737,0.183826237575128,3
5,1,1.2363680481256552,1.5389974554034136,1.07847685209768,0.878554640536505,3
5,2,-0.21789570771648056,0.6485294148780402,-0.753044290768257,0.33590040808072,3
5,3,-0.585362864873627,-0.059183629752402184,-1.28534570659737,0.237657733094583,3
6,1,1.244769670692073,1.1456061937352353,-0.0773342771834238,0.0959451701662267,3
6,2,0.4356358233699267,0.9329455577628898,-1.28534570659737,-0.820405893549528,3
6,3,-0.34148533694920485,0.1859726117479624,-0.350373814296942,-0.918648568535666,3
1,1,0.511598237065119,0.6185881571026048,-0.197958358611432,0.689403313388867,4
1,2,0.03780134728949016,0.27789759438221584,0.618448275560071,0.33590040808072,4
1,3,0.2270623047661582,0.263518880407726,0.536159141595623,0.237657733094583,4
1,4,0.28281831581809513,0.35828627051058787,-1.28534570659737,-1.03002692733709,4
2,1,2.374704009123079,2.0609832487229904,-0.882675230126054,1.41963063470958,4
2,2,3.639507388266,3.3644448023019784,2.62143279142576,1.04263043800892,4
2,3,5.182122497113998,4.766526217639773,-1.28534570659737,0.593054166306864,4
2,4,6.823304900872993,6.200825091726623,-0.753044290768257,0.126279374293161,4
3,1,2.9153613767513846,2.3064266452475186,0.618448275560071,0.733702148767084,4
3,2,4.391301397545883,3.7333235430284812,2.26820463429095,0.358753856381792,4
3,3,6.007800002502382,5.1688700111754065,0.618448275560071,0.15554899795196,4
3,4,7.669116763107208,6.608789615700468,-0.411580972359574,0.237657733094583,4
4,1,0.5565624823874225,0.043447515837431,1.08832337086541,-0.289928500472415,4
4,2,0.5290818644180515,0.6055462641306437,0.548652756438605,0.484104044107036,4
4,3,0.000834339964792163,0.22607052590907198,0.0224988127852531,0.211176185625796,4
4,4,0.19814642417605485,0.18564499172365131,-1.28534570659737,0.183826237575128,4
5,1,1.4417102589978639,1.3584262353024934,1.54901915666395,1.55360622965108,4
5,2,1.5836161386356191,1.8047297649316028,1.07847685209768,0.878554640536505,4
5,3,1.4657691112608293,1.827241895114143,-0.753044290768257,0.33590040808072,4
5,4,0.8181476896829376,1.352763665435064,-1.28534570659737,0.237657733094583,4
6,1,0.7689495209320967,0.5306269001161515,0.247763713962973,-0.394326913239996,4
6,2,0.354794463892245,0.682049577300295,-0.0773342771834238,0.0959451701662267,4
6,3,0.014891122929579505,0.286704307092164,-1.28534570659737,-0.820405893549528,4
6,4,0.29996877932921007,0.3887338820145248,-0.350373814296942,-0.918648568535666,4
1,1,0.295769018537649,-0.30383581775776,0.325336199287891,0.183826237575128,5
1,2,1.0718271509727368,1.0129582368181203,-0.197958358611432,0.689403313388867,5
1,3,0.005298800197759397,0.5486538179511699,0.618448275560071,0.33590040808072,5
1,4,-0.16232055567638703,0.07795156526700983,0.536159141595623,0.237657733094583,5
1,5,0.45429307670469604,0.35550593351403825,-1.28534570659737,-1.03002692733709,5
2,1,-0.6046343578830498,-0.5886742843687616,2.18205975144069,0.841477483894459,5
2,2,0.12643752720526125,-0.22988097780109445,-0.882675230126054,1.41963063470958,5
2,3,0.8363556865634258,0.8502843009761984,2.62143279142576,1.04263043800892,5
2,4,-0.005611236775931993,0.4240289322678373,-1.28534570659737,0.593054166306864,5
2,5,0.17105183379039773,0.2615324427791517,-0.753044290768257,0.126279374293161,5
3,1,0.547040195107694,0.7007234375287568,2.15155769612041,0.423781475489621,5
3,2,0.08483401971600446,0.3696769217420685,0.618448275560071,0.733702148767084,5
3,3,0.3206342057097335,0.41163964987958995,2.26820463429095,0.358753856381792,5
3,4,0.2990541703902687,0.46966937405260195,0.618448275560071,0.15554899795196,5
3,5,0.2594017048645505,0.4243476449999569,-0.411580972359574,0.237657733094583,5
4,1,0.3539504290381061,0.21422704985176907,-0.480004753654739,-1.03002692733709,5
4,2,0.3493690867878844,0.41817152204468877,1.08832337086541,-0.289928500472415,5
4,3,0.198605162455092,0.2866612899453869,0.548652756438605,0.484104044107036,5
4,4,0.2994978214448136,0.3183432349870697,0.0224988127852531,0.211176185625796,5
4,5,0.28201079482866975,0.3347802728912578,-1.28534570659737,0.183826237575128,5
5,1,-1.610835047614957,-1.0183776748556355,1.24931222956505,0.0317520670695359,5
5,2,-2.6254488453048888,-2.26100489640573,1.54901915666395,1.55360622965108,5
5,3,-3.7724139048699863,-3.542891405521758,1.07847685209768,0.878554640536505,5
5,4,-4.973049981009869,-4.838069264343463,-0.753044290768257,0.33590040808072,5
5,5,-6.201755281399888,-6.1409726850844155,-1.28534570659737,0.237657733094583,5
6,1,0.6240530521897129,0.35426550043704974,-0.411580972359574,-0.513687138536336,5
6,2,0.4226591718313641,0.7108392324162007,0.247763713962973,-0.394326913239996,5
6,3,0.07114586618898387,0.3412837392456065,-0.0773342771834238,0.0959451701662267,5
6,4,0.36341256169895975,0.46356812315063955,-1.28534570659737,-0.820405893549528,5
6,5,0.2781565323328896,0.48158632824302827,-0.350373814296942,-0.918648568535666,5
1,1,-1.5803513094801256,-1.8155184715859405,-0.647128101242814,-1.15860380645016,6
1,2,-2.4399043851419764,-2.881330769777662,0.325336199287891,0.183826237575128,6
1,3,-3.488697802071584,-4.066612168772614,-0.197958358611432,0.689403313388867,6
1,4,-4.663974522456784,-5.346981585865966,0.618448275560071,0.33590040808072,6
1,5,-5.906119784975425,-6.677887123661871,0.536159141595623,0.237657733094583,6
