series,time,juv,adult
1,71,-1.5803513094801256,-1.8155184715859405
1,72,-2.4399043851419764,-2.881330769777662
1,73,-3.488697802071584,-4.066612168772614
1,74,-4.663974522456784,-5.346981585865966
1,75,-5.906119784975425,-6.677887123661871
1,76,-7.178215782868568,-8.029707362996978
2,71,0.3327911225240842,0.3494000411652615
2,72,0.23433414900571956,0.4010520735022844
2,73,0.19048776292038314,0.3406284147334126
2,74,0.23017351877578995,0.3575815013219741
2,75,0.22215294177812492,0.3622030351538386
2,76,0.2180207926124572,0.3569843903849074
3,71,0.3611740863668915,0.55073829418642
3,72,0.10684349903740449,0.34266438312014524
3,73,0.23032682230864504,0.36072235011736975
3,74,0.22967992320357083,0.39434640209828553
3,75,0.20685547445881305,0.37591888634291115
3,76,0.21765465913758253,0.3780929681343118
4,71,0.28337813870011297,0.3011192484824488
4,72,0.2307361741747755,0.27228700777492404
4,73,0.2447435617981447,0.2675499461815895
4,74,0.25154241115169157,0.2747174160981126
4,75,0.24684026508219112,0.27367946829362405
4,76,0.24681181373900762,0.2725392047036628
5,71,0.10986751164230175,0.3197931085489469
5,72,0.24908904004469423,0.37905883134331547
5,73,0.21983042148877624,0.39455367684688264
5,74,0.2070447595882423,0.3762229816527272
5,75,0.21867548095173422,0.3818320857261402
5,76,0.21578665347390397,0.38275116973531653
6,71,0.4425506474644105,0.45694308242579607
6,72,0.1898360267330262,0.45104273774286946
6,73,0.17216736376864786,0.36159639224993323
6,74,0.23429720943234408,0.40560011697179943
6,75,0.20917472693366107,0.4022654327356033
6,76,0.20966504449908344,0.3955527320406275
