series,time,juv,adult
1,73,0.511598237065119,0.6185881571026048
1,74,0.03780134728949016,0.27789759438221584
1,75,0.2270623047661582,0.263518880407726
1,76,0.28281831581809513,0.35828627051058787
2,73,2.374704009123079,2.0609832487229904
2,74,3.639507388266,3.3644448023019784
2,75,5.182122497113998,4.766526217639773
2,76,6.823304900872993,6.200825091726623
3,73,2.9153613767513846,2.3064266452475186
3,74,4.391301397545883,3.7333235430284812
3,75,6.007800002502382,5.1688700111754065
3,76,7.669116763107208,6.608789615700468
4,73,0.5565624823874225,0.043447515837431
4,74,0.5290818644180515,0.6055462641306437
4,75,0.000834339964792163,0.22607052590907198
4,76,0.19814642417605485,0.18564499172365131
5,73,1.4417102589978639,1.3584262353024934
5,74,1.5836161386356191,1.8047297649316028
5,75,1.4657691112608293,1.827241895114143
5,76,0.8181476896829376,1.352763665435064
6,73,0.7689495209320967,0.5306269001161515
6,74,0.354794463892245,0.682049577300295
6,75,0.014891122929579505,0.286704307092164
6,76,0.29996877932921007,0.3887338820145248
