series,time,juv,adult
1,54,-17.120093441077405,-33.80484564247265
1,55,-16.014538466481195,-31.498143606695482
1,57,-13.789579847730522,-26.882472218391776
1,60,-10.403675454895902,-19.951040059299178
1,61,-9.256711119139492,-17.637606246516633
1,63,-6.923084660728744,-13.005795267483995
1,64,-5.7332365372036245,-10.692227547740702
1,65,-4.536607584364071,-8.402711359206734
1,67,-2.3927846617616133,-4.354402044532074
1,68,-1.7300638309060796,-3.068534569185759
1,69,-1.35700700895209,-2.3335201046492666
1,70,-1.0661782565468976,-1.8600434666849375
1,71,-0.40184168534070497,-1.147389754737605
1,72,1.4544872444713686,0.7464032616795095
1,73,1.5924661993053002,1.5834132745828204
1,74,0.791900024302411,1.245281679535702
1,75,-0.7007933803062966,0.24070249213379688
1,76,-1.0070419181388486,-0.542310852914553
