series,time,juv,adult
1,60,-9.823998294369677,-18.914997434363748
1,61,-8.652653702107367,-16.539534773473964
1,63,-6.267509309444253,-11.78486197253262
1,64,-5.050777399549501,-9.412892385119433
1,65,-3.8354892432812835,-7.083474464410379
1,67,-1.8875489142668753,-3.3574803251164766
1,68,-1.4511830555676932,-2.4686680848835674
1,69,-1.2371092720849715,-2.0314395693364666
1,70,-1.04950971037087,-1.7448734287872742
1,71,-0.5375117850802215,-1.2244223064772164
1,72,1.3968653356176457,0.6008466772854613
1,73,1.6042174265841511,1.5327362324501634
1,74,0.8294401006401333,1.226983127284842
1,75,-0.7028265353123765,0.24645601255269234
1,76,-1.0305722703294549,-0.5435295129584002
