series,time,juv,adult
1,53,-0.8553593580794007,-1.1831652666599182
1,54,-0.5952155224115399,-1.175294105558036
1,55,1.2745804982268754,0.35514961780594145
1,57,0.7184539692465557,0.996184256788195
1,60,-0.8324858341533451,-0.864995157225086
1,61,-0.840598708411952,-1.2496085588473413
1,63,1.4531652370266888,0.7896076163250034
1,64,1.420200827408925,1.3240499103790861
1,65,0.2925538717784259,0.8126746358745583
1,67,-0.8086038809239809,-0.41511698810544
1,68,-0.8719887467067436,-1.0118169523034914
1,69,-0.9335085961012289,-1.3843953207930426
1,70,-0.7883845855284728,-1.3961598235218238
1,71,0.4709049619700709,-0.3773575341064855
1,72,1.6332751769299192,1.239016629233072
1,73,1.5331924227405498,1.462423989717854
1,74,0.6020114787570394,0.9687158539963343
1,75,-0.8158984309968941,0.3152587340357964
1,76,-0.9785286765924456,-0.3580243617055955
