series,time,juv,adult
1,19,-0.5056566215887061,-0.2714479002837623
1,21,-0.5414359060896745,0.7579219683417401
1,22,-0.7426790381032725,0.4293996081193437
1,23,-0.7234130169394677,-0.04786819797344349
1,24,-0.1445837179137956,-1.2456635996702758
1,25,-0.11037619540951131,1.057802374904149
1,27,-0.7720032644778001,0.25237851661043686
1,28,-0.6910289677658823,-0.5256752114744142
1,29,0.8966525055882429,0.5702071959660496
2,19,-1.8229464710224306,-2.453172905899571
2,21,-2.7245149164739404,-3.2072807070548137
2,22,-3.164280708481515,-3.594027421297705
2,23,-3.602775469221085,-3.982449771807725
2,24,-4.041178445157378,-4.37150214966452
2,25,-4.4797481909151395,-4.760785694173157
2,27,-5.357314435321818,-5.53954626160443
2,28,-5.796211868616815,-5.928950071368128
2,29,-6.235142107493654,-6.318356679049355
3,19,0.8825310135487724,0.24525378561954483
3,21,0.5715627578938977,-0.2811766702730105
3,22,-0.3758879432774588,-1.1507259537548127
3,23,0.12027580222075418,-0.38721249425551835
3,24,-0.2174975847205096,-1.0914824094469948
3,25,0.13332974819174143,-0.39381104587436655
3,27,0.16297798848483333,-0.396869876644262
3,28,-0.3193264922699543,-1.0943077588214878
3,29,0.18924773621569171,-0.40125617618888915
4,21,0.9417026326548257,0.5753057701723019
4,22,0.9213513448147486,0.5625739405319735
4,23,0.9256003036030053,0.5649602244991311
4,24,0.9247299230696027,0.5645227764770777
4,25,0.9249068305224164,0.5646011759554663
4,26,0.9248712357339256,0.5645875599386558
4,27,0.9248783241480775,0.5645898231141102
4,28,0.9248769284602893,0.5645894717080782
4,29,0.9248771981620934,0.5645895192089159
5,21,-1.435818350060271,0.5239293763459368
5,22,-0.38899876031635283,0.3212387863920798
5,23,2.321026948645601,1.0506546254212308
5,24,0.33168516193413583,0.8318107252128722
5,25,0.15639790838795425,0.5427885688738979
5,26,2.1789743486252586,0.920022662961053
5,27,0.8946076919772052,0.8056734655516481
5,28,1.7440766201495708,0.6658705255567262
5,29,1.3994016394365416,0.8746190239447521
6,21,-0.976944427540653,0.11845693719567345
6,22,-0.7558478043385307,-0.08962041410617863
6,23,-0.1748433821612777,-0.29209528033527465
6,24,0.4020855047914504,-0.18584936092384413
6,25,0.3325825630591196,0.3166226488737446
6,26,-0.388461507759821,0.1815788980336863
6,27,-0.4549666160862619,-0.0014497154930359002
6,28,-0.09379894951038811,-0.1795668841644537
6,29,0.3541813211561818,-0.1255253359124908
