series,time,juv,adult
1,18,-0.449539488497317,0.6024978780225017
1,19,-0.6681686929355478,0.30764591590074497
1,21,0.3997638921452728,-0.8306733054819533
1,22,-0.358294147523416,0.9850257089773968
1,23,-0.7653884176089112,0.5574811467708565
1,24,-0.7763847382996836,0.20409704832186906
1,25,-0.6765185366445664,-0.4848810274401794
1,27,-0.6318998388027196,0.8180374984298889
1,28,-0.7898235814666549,0.4565529010158724
1,29,-0.765466843159223,0.0741938067585385
2,18,-1.3998675250837853,-2.717478281047107
2,19,-1.998101359957244,-3.547087829889994
2,21,-3.5347961029963813,-5.396339684916001
2,22,-4.392238412770919,-6.34128385864278
2,23,-5.277436968742674,-7.283177651482096
2,24,-6.178222485213286,-8.22138360396074
2,25,-7.087726060747436,-9.15692976980967
2,27,-8.91925072006823,-11.023726911784047
2,28,-9.837935895507492,-11.956072913583036
2,29,-10.757497118640073,-12.888097165741918
3,18,-0.6140341905430099,-1.3576569888063652
3,19,-0.3639355002636479,-1.2653490993954135
3,21,-0.31448020891049105,-1.1831233372033423
3,22,-0.32721774675924625,-1.1704988006978372
3,23,-0.3425743932401249,-1.1616340047326446
3,24,-0.3565714647453929,-1.1528034800708447
3,25,-0.36723993728506865,-1.1426372037729218
3,27,-0.37546678594949895,-1.1183426447728702
3,28,-0.37309056516836303,-1.105529167856102
3,29,-0.36721461027960905,-1.0934377618038649
4,19,0.6399422552291507,0.40894248511221015
4,21,0.7139182516538869,0.3948379990392361
4,22,0.7163396053090179,0.38981155760079156
4,23,0.7163244520438552,0.39141104739763416
4,24,0.7161638096878313,0.39094741397841665
4,25,0.7162477245146276,0.39107283155544503
4,26,0.7162159671390969,0.3910411474146645
4,27,0.7162263580704398,0.3910485631897884
4,28,0.7162232639952558,0.3910469920477414
4,29,0.7162241180229916,0.3910472745581995
5,19,2.0438666644001073,0.7940891052447236
5,21,1.7994492589626192,0.7270388350915914
5,22,1.4597560477010256,0.7919717601646393
5,23,1.6886458614625552,0.741014472260083
5,24,1.5551535018111091,0.7872350167084673
5,25,1.643256514031404,0.7535851478579234
5,26,1.592050481403609,0.7805700825811109
5,27,1.6242143661204242,0.7609302763015235
5,28,1.6063024356622342,0.7758752829811135
5,29,1.616585465996526,0.765011993269899
6,19,0.24887408526740767,-0.08729862789818199
6,21,-0.1496470997098812,0.016886949116590437
6,22,-0.15160338041429644,-0.06016379639261439
6,23,-0.024306384124343314,-0.104201227509459
6,24,0.06733456380297495,-0.08080308793448461
6,25,0.04880866962552642,-0.03685532506353399
6,26,-0.019755215075606753,-0.027492677426958177
6,27,-0.04684473055513174,-0.04656826704974915
6,28,-0.022234299050986096,-0.0643959948863276
6,29,0.009762534776182764,-0.06409601046272792
