series,time,juv,adult
1,28,-1.3153782561032625,-2.0506500878082585
1,29,-1.5305775105080743,-2.3045186644143762
2,28,0.6201718964590924,0.5934318577656544
2,29,-0.47963298155453815,0.019856535616412877
3,28,1.006421351975437,0.2546493010016458
3,29,0.8601501798050422,0.09193221531665395
4,28,1.1277644308609407,0.3558143600574201
4,29,0.8489965779584122,0.6218384186639725
5,28,1.4987121242382497,0.9320877721676974
5,29,1.0088290290540303,1.03260343670643
6,28,0.6607038778413581,-0.1250853087233414
6,29,0.30841150784100374,0.11862766888446521
