series,time,juv,adult
1,21,-0.013451247584552227,0.01606330470448456
1,22,0.12910908611476277,0.046697181644395507
1,23,0.02683316340673724,0.10661242889527897
1,24,0.055192575792073206,0.023758561591913557
1,25,0.07771227395967652,0.07095010534914477
1,27,0.06558160029786571,0.04680756341153512
1,28,0.062282632594190715,0.06732404685148419
1,29,0.05528072722932449,0.058698080340110564
2,21,-2.1982710716776643,-2.591601707213875
2,22,-2.5567353183367807,-2.833276580447248
2,23,-2.889693947455522,-3.082351258139433
2,24,-3.210364927818175,-3.334907144608806
2,25,-3.525385653006374,-3.5890595331564548
2,27,-4.149202027778859,-4.099138674911647
2,28,-4.460042663148247,-4.354487704066159
2,29,-4.7706636606252415,-4.6099021188930775
3,21,-0.7832060803719698,-1.3770203268754733
3,22,-0.7613187546969892,-1.3153531166644494
3,23,-0.7765916988642817,-1.333901257839846
3,24,-0.7706477755333127,-1.3298699702343184
3,25,-0.7723065123176808,-1.3303732206910142
3,27,-0.7720040191533708,-1.3303720873141867
3,28,-0.7720152313414996,-1.330402107414711
3,29,-0.7720074623803646,-1.3303934859634343
4,22,1.4838271988073672,0.7683033375968599
4,23,0.5266215215100523,0.7467451773167488
4,24,0.058370612143060115,0.14170554983198463
4,25,1.124323682356375,0.7113318743542
4,26,0.47563528975550584,0.5410170422071913
4,27,0.7794506742030538,0.315761447404049
4,28,0.7915889200695947,0.5890142138257086
4,29,0.6029220634132382,0.407073431930803
5,22,1.3743378383313083,0.34467056994950934
5,23,1.3895345662500875,1.0262908785360783
5,24,0.2682454551721708,0.7020055164667885
5,25,1.6426042625998618,0.5460373353897727
5,26,1.2958513185788807,0.9346984483757007
5,27,0.9894503229816188,0.6533930163890189
5,28,1.7524599152406772,0.8819144513310568
5,29,1.1438918698242113,0.77526484158419
6,22,-0.8929842114988598,-0.17478023047029614
6,23,-0.19830380521893792,-0.34853937110295774
6,24,0.4995535631923672,-0.12781504448564276
6,25,0.1843093382550746,0.31079682749944254
6,26,-0.6223174077918364,0.14143468863047384
6,27,-0.6522300002888283,-0.07148980026717208
6,28,-0.2137867305445557,-0.24187584058532235
6,29,0.32967539513783467,-0.16857734477339859
